country_iso,autosys_name,provider,type,score
BG,Focus Nunti,Amazon S3 (EU),Availability,100
BG,Focus Nunti,Amazon S3 (EU),Connect Time,266
BG,Focus Nunti,Amazon S3 (EU),Response Time,91
BG,Focus Nunti,Amazon S3 (EU),Throughput,440
BG,Focus Nunti,Amazon S3 (US),Availability,100
BG,Focus Nunti,Amazon S3 (US),Connect Time,336
BG,Focus Nunti,Amazon S3 (US),Response Time,133
BG,Focus Nunti,Amazon S3 (US),Throughput,1371
BG,Focus Nunti,AOL,Availability,100
BG,Focus Nunti,AOL,Connect Time,499
BG,Focus Nunti,Bing,Availability,100
BG,Focus Nunti,Bing,Connect Time,234
BG,Focus Nunti,BitGravity,Availability,75
BG,Focus Nunti,BitGravity,Connect Time,337
BG,Focus Nunti,BitGravity,Response Time,133
BG,Focus Nunti,CDNetworks,Availability,100
BG,Focus Nunti,CDNetworks,Connect Time,140
BG,Focus Nunti,CDNetworks,Response Time,52
BG,Focus Nunti,CDNetworks,Throughput,63
BG,Focus Nunti,ChinaCache,Availability,100
BG,Focus Nunti,ChinaCache,Connect Time,453
BG,Focus Nunti,ChinaCache,Response Time,187
BG,Focus Nunti,ChinaCache,Throughput,703
BG,Focus Nunti,Cloudfront,Availability,100
BG,Focus Nunti,Cloudfront,Connect Time,140
BG,Focus Nunti,Cloudfront,Response Time,31
BG,Focus Nunti,Cloudfront,Throughput,266
BG,Focus Nunti,Cotendo,Availability,100
BG,Focus Nunti,Cotendo,Response Time,484
BG,Focus Nunti,Edgecast,Availability,100
BG,Focus Nunti,Edgecast,Connect Time,94
BG,Focus Nunti,Edgecast,Response Time,43
BG,Focus Nunti,Edgecast,Throughput,318
BG,Focus Nunti,Facebook,Availability,0
BG,Focus Nunti,GoGrid,Availability,100
BG,Focus Nunti,GoGrid,Response Time,203
BG,Focus Nunti,Google App Engine,Availability,100
BG,Focus Nunti,Google App Engine,Connect Time,285
BG,Focus Nunti,Google App Engine,Response Time,275
BG,Focus Nunti,Google App Engine,Throughput,219
BG,Focus Nunti,Highwinds,Availability,100
BG,Focus Nunti,Highwinds,Response Time,99
BG,Focus Nunti,Internap,Availability,100
BG,Focus Nunti,Internap,Connect Time,265
BG,Focus Nunti,Internap,Response Time,40
BG,Focus Nunti,Internap,Throughput,453
BG,Focus Nunti,Internode,Availability,100
BG,Focus Nunti,Internode,Connect Time,969
BG,Focus Nunti,Internode,Response Time,328
BG,Focus Nunti,Internode,Throughput,1875
BG,Focus Nunti,Joyent,Availability,100
BG,Focus Nunti,Joyent,Connect Time,803
BG,Focus Nunti,Joyent,Response Time,201
BG,Focus Nunti,Joyent,Throughput,1206
BG,Focus Nunti,Level3,Availability,100
BG,Focus Nunti,Level3,Response Time,47
BG,Focus Nunti,Limelight,Availability,0
BG,Focus Nunti,MaxCDN,Availability,100
BG,Focus Nunti,MaxCDN,Response Time,31
BG,Focus Nunti,Microsoft Azure,Availability,100
BG,Focus Nunti,Microsoft Azure,Connect Time,633
BG,Focus Nunti,Microsoft Azure,Response Time,177
BG,Focus Nunti,Microsoft Azure,Throughput,1125
BG,Focus Nunti,MSN,Availability,100
BG,Focus Nunti,MSN,Connect Time,657
BG,Focus Nunti,MSN,Response Time,250
BG,Focus Nunti,Ngenix,Availability,100
BG,Focus Nunti,Ngenix,Connect Time,266
BG,Focus Nunti,Ngenix,Response Time,102
BG,Focus Nunti,Ngenix,Throughput,657
BG,Focus Nunti,Nirvanix,Availability,0
BG,Focus Nunti,Qzone,Availability,100
BG,Focus Nunti,Qzone,Connect Time,1828
BG,Focus Nunti,Qzone,Response Time,390
BG,Focus Nunti,Rackspace CloudFiles,Availability,100
BG,Focus Nunti,Rackspace CloudFiles,Connect Time,109
BG,Focus Nunti,Rackspace CloudFiles,Response Time,47
BG,Focus Nunti,Rackspace CloudFiles,Throughput,313
BG,Focus Nunti,Rackspace CloudServer,Availability,67
BG,Focus Nunti,Rackspace CloudServer,Connect Time,406
BG,Focus Nunti,Rackspace CloudServer,Response Time,1524
BG,Focus Nunti,Rackspace CloudServer,Throughput,2375
BG,Focus Nunti,SimpleCDN,Availability,100
BG,Focus Nunti,SimpleCDN,Response Time,156
BG,Focus Nunti,Twitter,Availability,100
BG,Focus Nunti,Twitter,Connect Time,540
BG,Focus Nunti,Twitter,Response Time,406
BG,Focus Nunti,Yacast,Availability,100
BG,Focus Nunti,Yacast,Response Time,47
BG,Focus Nunti,Yahoo,Availability,100
BG,Focus Nunti,Yahoo,Connect Time,208
BG,Focus Nunti,Yahoo,Response Time,115
BG,Focus Nunti,YouTube,Availability,100
BG,Focus Nunti,YouTube,Connect Time,281
BG,Focus Nunti,YouTube,Response Time,222
BG,Forcraft,Akamai,Availability,100
BG,Forcraft,Akamai,Connect Time,400
BG,Forcraft,Akamai,Response Time,160
BG,Forcraft,Akamai,Throughput,1773
BG,Forcraft,Amazon EC2 (EU),Availability,100
BG,Forcraft,Amazon EC2 (EU),Connect Time,206
BG,Forcraft,Amazon EC2 (EU),Response Time,311
BG,Forcraft,Amazon EC2 (EU),Throughput,1934
BG,Forcraft,Amazon EC2 (US),Availability,91
BG,Forcraft,Amazon EC2 (US),Connect Time,301
BG,Forcraft,Amazon EC2 (US),Response Time,147
BG,Forcraft,Amazon EC2 (US),Throughput,3414
BG,Forcraft,Amazon S3 (EU),Availability,100
BG,Forcraft,Amazon S3 (EU),Response Time,86
BG,Forcraft,Amazon S3 (US),Availability,100
BG,Forcraft,Amazon S3 (US),Connect Time,457
BG,Forcraft,Amazon S3 (US),Response Time,283
BG,Forcraft,Amazon S3 (US),Throughput,2151
BG,Forcraft,AOL,Availability,100
BG,Forcraft,AOL,Connect Time,1161
BG,Forcraft,AOL,Response Time,149
BG,Forcraft,Bing,Availability,100
BG,Forcraft,Bing,Connect Time,262
BG,Forcraft,BitGravity,Availability,100
BG,Forcraft,BitGravity,Response Time,50
BG,Forcraft,CacheFly,Availability,100
BG,Forcraft,CacheFly,Connect Time,167
BG,Forcraft,CacheFly,Response Time,83
BG,Forcraft,CacheFly,Throughput,86
BG,Forcraft,CDNetworks,Availability,100
BG,Forcraft,CDNetworks,Response Time,82
BG,Forcraft,ChinaCache,Availability,91
BG,Forcraft,ChinaCache,Response Time,53
BG,Forcraft,Cloudfront,Availability,100
BG,Forcraft,Cloudfront,Response Time,60
BG,Forcraft,Cotendo,Availability,100
BG,Forcraft,Cotendo,Response Time,180
BG,Forcraft,Edgecast,Availability,100
BG,Forcraft,Edgecast,Connect Time,209
BG,Forcraft,Edgecast,Response Time,41
BG,Forcraft,Edgecast,Throughput,341
BG,Forcraft,Facebook,Availability,100
BG,Forcraft,Facebook,Connect Time,193
BG,Forcraft,Facebook,Response Time,152
BG,Forcraft,GoGrid,Availability,80
BG,Forcraft,GoGrid,Connect Time,480
BG,Forcraft,GoGrid,Response Time,706
BG,Forcraft,Google App Engine,Availability,100
BG,Forcraft,Google App Engine,Connect Time,371
BG,Forcraft,Google App Engine,Response Time,277
BG,Forcraft,Google App Engine,Throughput,1888
BG,Forcraft,Highwinds,Availability,90
BG,Forcraft,Highwinds,Response Time,140
BG,Forcraft,Highwinds,Throughput,12437
BG,Forcraft,Internap,Availability,100
BG,Forcraft,Internap,Connect Time,622
BG,Forcraft,Internap,Response Time,85
BG,Forcraft,Internap,Throughput,313
BG,Forcraft,Internode,Availability,100
BG,Forcraft,Internode,Connect Time,3860
BG,Forcraft,Internode,Response Time,315
BG,Forcraft,Internode,Throughput,3484
BG,Forcraft,Joyent,Availability,100
BG,Forcraft,Joyent,Connect Time,760
BG,Forcraft,Joyent,Response Time,589
BG,Forcraft,Joyent,Throughput,3141
BG,Forcraft,Level3,Availability,100
BG,Forcraft,Level3,Response Time,108
BG,Forcraft,Limelight,Availability,0
BG,Forcraft,MaxCDN,Availability,100
BG,Forcraft,MaxCDN,Connect Time,538
BG,Forcraft,MaxCDN,Response Time,89
BG,Forcraft,MaxCDN,Throughput,62
BG,Forcraft,Microsoft Azure,Availability,100
BG,Forcraft,Microsoft Azure,Response Time,177
BG,Forcraft,MSN,Availability,100
BG,Forcraft,MSN,Connect Time,623
BG,Forcraft,MSN,Response Time,200
BG,Forcraft,Ngenix,Availability,100
BG,Forcraft,Ngenix,Response Time,94
BG,Forcraft,Nirvanix,Availability,0
BG,Forcraft,Qzone,Availability,100
BG,Forcraft,Qzone,Connect Time,2775
BG,Forcraft,Qzone,Response Time,950
BG,Forcraft,Rackspace CloudFiles,Availability,100
BG,Forcraft,Rackspace CloudFiles,Connect Time,92
BG,Forcraft,Rackspace CloudFiles,Response Time,50
BG,Forcraft,Rackspace CloudFiles,Throughput,5871
BG,Forcraft,Rackspace CloudServer,Availability,62
BG,Forcraft,Rackspace CloudServer,Connect Time,3012
BG,Forcraft,Rackspace CloudServer,Response Time,1858
BG,Forcraft,SimpleCDN,Availability,100
BG,Forcraft,SimpleCDN,Response Time,226
BG,Forcraft,Twitter,Availability,100
BG,Forcraft,Twitter,Connect Time,448
BG,Forcraft,Yacast,Availability,100
BG,Forcraft,Yacast,Response Time,60
BG,Forcraft,Yahoo,Availability,100
BG,Forcraft,Yahoo,Connect Time,310
BG,Forcraft,Yahoo,Response Time,108
BG,Forcraft,YouTube,Availability,88
BG,Forcraft,YouTube,Connect Time,325
BG,Forcraft,YouTube,Response Time,228
BG,Forte Communications,Amazon EC2 (US),Availability,100
BG,Forte Communications,Amazon EC2 (US),Response Time,154
BG,Forte Communications,Amazon S3 (EU),Availability,100
BG,Forte Communications,Amazon S3 (EU),Response Time,203
BG,Forte Communications,Amazon S3 (US),Availability,100
BG,Forte Communications,Amazon S3 (US),Response Time,477
BG,Forte Communications,AOL,Availability,100
BG,Forte Communications,AOL,Connect Time,299
BG,Forte Communications,ChinaCache,Availability,100
BG,Forte Communications,ChinaCache,Response Time,63
BG,Forte Communications,Cloudfront,Availability,100
BG,Forte Communications,Cloudfront,Response Time,64
BG,Forte Communications,Cotendo,Availability,100
BG,Forte Communications,Cotendo,Response Time,105
BG,Forte Communications,Edgecast,Availability,100
BG,Forte Communications,Edgecast,Response Time,55
BG,Forte Communications,Google App Engine,Availability,100
BG,Forte Communications,Google App Engine,Response Time,563
BG,Forte Communications,Highwinds,Availability,100
BG,Forte Communications,Highwinds,Response Time,146
BG,Forte Communications,Internap,Availability,100
BG,Forte Communications,Internap,Response Time,74
BG,Forte Communications,Internode,Availability,100
BG,Forte Communications,Internode,Response Time,363
BG,Forte Communications,Joyent,Availability,100
BG,Forte Communications,Joyent,Response Time,499
BG,Forte Communications,Level3,Availability,100
BG,Forte Communications,Level3,Response Time,215
BG,Forte Communications,MaxCDN,Availability,100
BG,Forte Communications,MaxCDN,Response Time,78
BG,Forte Communications,Microsoft Azure,Availability,100
BG,Forte Communications,Microsoft Azure,Response Time,171
BG,Forte Communications,Ngenix,Availability,100
BG,Forte Communications,Ngenix,Response Time,150
BG,Forte Communications,Qzone,Availability,100
BG,Forte Communications,Qzone,Connect Time,2009
BG,Forte Communications,SimpleCDN,Availability,100
BG,Forte Communications,SimpleCDN,Response Time,392
BG,Forte Communications,Yacast,Availability,100
BG,Forte Communications,Yacast,Response Time,203
BG,Forte Communications,YouTube,Availability,100
BG,Forte Communications,YouTube,Connect Time,344
BG,Fraport,Akamai,Availability,100
BG,Fraport,Akamai,Connect Time,500
BG,Fraport,Akamai,Response Time,295
BG,Fraport,Akamai,Throughput,1860
BG,Fraport,Amazon EC2 (EU),Availability,100
BG,Fraport,Amazon EC2 (EU),Connect Time,500
BG,Fraport,Amazon EC2 (EU),Response Time,140
BG,Fraport,Amazon EC2 (EU),Throughput,560
BG,Fraport,Amazon EC2 (US),Availability,100
BG,Fraport,Amazon EC2 (US),Response Time,266
BG,Fraport,Amazon S3 (EU),Availability,91
BG,Fraport,Amazon S3 (EU),Connect Time,790
BG,Fraport,Amazon S3 (EU),Response Time,530
BG,Fraport,Amazon S3 (EU),Throughput,970
BG,Fraport,Amazon S3 (US),Availability,100
BG,Fraport,Amazon S3 (US),Response Time,456
BG,Fraport,AOL,Availability,100
BG,Fraport,AOL,Connect Time,452
BG,Fraport,AOL,Response Time,291
BG,Fraport,BitGravity,Availability,100
BG,Fraport,BitGravity,Response Time,546
BG,Fraport,CDNetworks,Availability,100
BG,Fraport,CDNetworks,Connect Time,609
BG,Fraport,CDNetworks,Response Time,538
BG,Fraport,CDNetworks,Throughput,687
BG,Fraport,Cloudfront,Availability,100
BG,Fraport,Cloudfront,Response Time,188
BG,Fraport,Cotendo,Availability,100
BG,Fraport,Cotendo,Response Time,83
BG,Fraport,GoGrid,Availability,100
BG,Fraport,GoGrid,Connect Time,490
BG,Fraport,GoGrid,Response Time,455
BG,Fraport,GoGrid,Throughput,1420
BG,Fraport,Google App Engine,Availability,67
BG,Fraport,Google App Engine,Connect Time,920
BG,Fraport,Google App Engine,Response Time,686
BG,Fraport,Joyent,Availability,100
BG,Fraport,Joyent,Connect Time,1150
BG,Fraport,Joyent,Response Time,1385
BG,Fraport,Joyent,Throughput,1540
BG,Fraport,Level3,Availability,100
BG,Fraport,Level3,Connect Time,670
BG,Fraport,Level3,Response Time,501
BG,Fraport,Level3,Throughput,860
BG,Fraport,Limelight,Availability,0
BG,Fraport,MaxCDN,Availability,100
BG,Fraport,MaxCDN,Response Time,125
BG,Fraport,Microsoft Azure,Availability,100
BG,Fraport,Microsoft Azure,Connect Time,921
BG,Fraport,Microsoft Azure,Response Time,686
BG,Fraport,Microsoft Azure,Throughput,1529
BG,Fraport,MSN,Availability,100
BG,Fraport,MSN,Connect Time,501
BG,Fraport,MSN,Response Time,200
BG,Fraport,Qzone,Availability,100
BG,Fraport,Qzone,Connect Time,2320
BG,Fraport,Qzone,Response Time,1270
BG,Fraport,Rackspace CloudFiles,Availability,100
BG,Fraport,Rackspace CloudFiles,Connect Time,364
BG,Fraport,Rackspace CloudFiles,Response Time,120
BG,Fraport,Rackspace CloudFiles,Throughput,373
BG,Fraport,Rackspace CloudServer,Availability,100
BG,Fraport,Rackspace CloudServer,Response Time,2668
BG,Fraport,Yahoo,Availability,100
BG,Fraport,Yahoo,Connect Time,447
BG,Gcn,Akamai,Availability,100
BG,Gcn,Akamai,Connect Time,1140
BG,Gcn,Akamai,Response Time,269
BG,Gcn,Akamai,Throughput,2171
BG,Gcn,Amazon EC2 (EU),Availability,96
BG,Gcn,Amazon EC2 (EU),Connect Time,302
BG,Gcn,Amazon EC2 (EU),Response Time,231
BG,Gcn,Amazon EC2 (EU),Throughput,1565
BG,Gcn,Amazon EC2 (US),Availability,95
BG,Gcn,Amazon EC2 (US),Connect Time,496
BG,Gcn,Amazon EC2 (US),Response Time,235
BG,Gcn,Amazon EC2 (US),Throughput,1552
BG,Gcn,Amazon S3 (EU),Availability,98
BG,Gcn,Amazon S3 (EU),Connect Time,427
BG,Gcn,Amazon S3 (EU),Response Time,149
BG,Gcn,Amazon S3 (EU),Throughput,728
BG,Gcn,Amazon S3 (US),Availability,98
BG,Gcn,Amazon S3 (US),Connect Time,493
BG,Gcn,Amazon S3 (US),Response Time,250
BG,Gcn,Amazon S3 (US),Throughput,1494
BG,Gcn,AOL,Availability,100
BG,Gcn,AOL,Connect Time,478
BG,Gcn,AOL,Response Time,195
BG,Gcn,Bing,Availability,100
BG,Gcn,Bing,Connect Time,442
BG,Gcn,Bing,Response Time,297
BG,Gcn,BitGravity,Availability,93
BG,Gcn,BitGravity,Connect Time,391
BG,Gcn,BitGravity,Response Time,211
BG,Gcn,CacheFly,Availability,100
BG,Gcn,CacheFly,Connect Time,260
BG,Gcn,CacheFly,Response Time,212
BG,Gcn,CacheFly,Throughput,330
BG,Gcn,CDNetworks,Availability,100
BG,Gcn,CDNetworks,Connect Time,250
BG,Gcn,CDNetworks,Response Time,88
BG,Gcn,CDNetworks,Throughput,183
BG,Gcn,ChinaCache,Availability,100
BG,Gcn,ChinaCache,Connect Time,509
BG,Gcn,ChinaCache,Response Time,239
BG,Gcn,ChinaCache,Throughput,676
BG,Gcn,Cloudfront,Availability,100
BG,Gcn,Cloudfront,Connect Time,245
BG,Gcn,Cloudfront,Response Time,176
BG,Gcn,Cloudfront,Throughput,674
BG,Gcn,Cotendo,Availability,99
BG,Gcn,Cotendo,Connect Time,163
BG,Gcn,Cotendo,Response Time,332
BG,Gcn,Cotendo,Throughput,310
BG,Gcn,Edgecast,Availability,100
BG,Gcn,Edgecast,Connect Time,205
BG,Gcn,Edgecast,Response Time,86
BG,Gcn,Edgecast,Throughput,513
BG,Gcn,Facebook,Availability,100
BG,Gcn,Facebook,Connect Time,433
BG,Gcn,Facebook,Response Time,183
BG,Gcn,GoGrid,Availability,97
BG,Gcn,GoGrid,Connect Time,623
BG,Gcn,GoGrid,Response Time,468
BG,Gcn,GoGrid,Throughput,2061
BG,Gcn,Google App Engine,Availability,95
BG,Gcn,Google App Engine,Connect Time,394
BG,Gcn,Google App Engine,Response Time,279
BG,Gcn,Google App Engine,Throughput,348
BG,Gcn,Highwinds,Availability,100
BG,Gcn,Highwinds,Connect Time,189
BG,Gcn,Highwinds,Response Time,332
BG,Gcn,Highwinds,Throughput,703
BG,Gcn,Internap,Availability,100
BG,Gcn,Internap,Connect Time,421
BG,Gcn,Internap,Response Time,120
BG,Gcn,Internap,Throughput,396
BG,Gcn,Internode,Availability,100
BG,Gcn,Internode,Connect Time,2160
BG,Gcn,Internode,Response Time,551
BG,Gcn,Internode,Throughput,2372
BG,Gcn,Joyent,Availability,98
BG,Gcn,Joyent,Connect Time,929
BG,Gcn,Joyent,Response Time,435
BG,Gcn,Joyent,Throughput,1347
BG,Gcn,Level3,Availability,97
BG,Gcn,Level3,Connect Time,281
BG,Gcn,Level3,Response Time,324
BG,Gcn,Level3,Throughput,500
BG,Gcn,Limelight,Availability,0
BG,Gcn,MaxCDN,Availability,95
BG,Gcn,MaxCDN,Connect Time,332
BG,Gcn,MaxCDN,Response Time,303
BG,Gcn,MaxCDN,Throughput,184
BG,Gcn,Microsoft Azure,Availability,97
BG,Gcn,Microsoft Azure,Connect Time,978
BG,Gcn,Microsoft Azure,Response Time,241
BG,Gcn,Microsoft Azure,Throughput,1334
BG,Gcn,MSN,Availability,100
BG,Gcn,MSN,Connect Time,907
BG,Gcn,MSN,Response Time,300
BG,Gcn,Ngenix,Availability,98
BG,Gcn,Ngenix,Connect Time,362
BG,Gcn,Ngenix,Response Time,362
BG,Gcn,Ngenix,Throughput,655
BG,Gcn,Nirvanix,Availability,0
BG,Gcn,Qzone,Availability,86
BG,Gcn,Qzone,Connect Time,4540
BG,Gcn,Qzone,Response Time,1859
BG,Gcn,Rackspace CloudFiles,Availability,95
BG,Gcn,Rackspace CloudFiles,Connect Time,371
BG,Gcn,Rackspace CloudFiles,Response Time,214
BG,Gcn,Rackspace CloudFiles,Throughput,401
BG,Gcn,Rackspace CloudServer,Availability,58
BG,Gcn,Rackspace CloudServer,Connect Time,1844
BG,Gcn,Rackspace CloudServer,Response Time,2071
BG,Gcn,Rackspace CloudServer,Throughput,1990
BG,Gcn,SimpleCDN,Availability,100
BG,Gcn,SimpleCDN,Connect Time,577
BG,Gcn,SimpleCDN,Response Time,346
BG,Gcn,SimpleCDN,Throughput,1274
BG,Gcn,Twitter,Availability,97
BG,Gcn,Twitter,Connect Time,884
BG,Gcn,Twitter,Response Time,778
BG,Gcn,Yacast,Availability,55
BG,Gcn,Yacast,Response Time,180
BG,Gcn,Yahoo,Availability,100
BG,Gcn,Yahoo,Connect Time,499
BG,Gcn,Yahoo,Response Time,149
BG,Gcn,YouTube,Availability,99
BG,Gcn,YouTube,Connect Time,423
BG,Gcn,YouTube,Response Time,306
BG,Gedimeks,Akamai,Availability,100
BG,Gedimeks,Akamai,Connect Time,607
BG,Gedimeks,Akamai,Response Time,839
BG,Gedimeks,Akamai,Throughput,2016
BG,Gedimeks,Amazon EC2 (US),Availability,83
BG,Gedimeks,Amazon EC2 (US),Connect Time,718
BG,Gedimeks,Amazon EC2 (US),Response Time,464
BG,Gedimeks,Amazon EC2 (US),Throughput,1748
BG,Gedimeks,Amazon S3 (EU),Availability,100
BG,Gedimeks,Amazon S3 (EU),Connect Time,231
BG,Gedimeks,Amazon S3 (EU),Response Time,98
BG,Gedimeks,Amazon S3 (EU),Throughput,766
BG,Gedimeks,Amazon S3 (US),Availability,100
BG,Gedimeks,Amazon S3 (US),Connect Time,394
BG,Gedimeks,Amazon S3 (US),Response Time,154
BG,Gedimeks,Amazon S3 (US),Throughput,702
BG,Gedimeks,Bing,Availability,100
BG,Gedimeks,Bing,Connect Time,243
BG,Gedimeks,ChinaCache,Availability,100
BG,Gedimeks,ChinaCache,Connect Time,1175
BG,Gedimeks,ChinaCache,Response Time,247
BG,Gedimeks,ChinaCache,Throughput,1245
BG,Gedimeks,Cloudfront,Availability,100
BG,Gedimeks,Cloudfront,Connect Time,2145
BG,Gedimeks,Cloudfront,Response Time,65
BG,Gedimeks,Cloudfront,Throughput,436
BG,Gedimeks,Cotendo,Availability,100
BG,Gedimeks,Cotendo,Connect Time,242
BG,Gedimeks,Cotendo,Response Time,46
BG,Gedimeks,Cotendo,Throughput,156
BG,Gedimeks,Facebook,Availability,100
BG,Gedimeks,Facebook,Connect Time,263
BG,Gedimeks,Facebook,Response Time,156
BG,Gedimeks,GoGrid,Availability,100
BG,Gedimeks,GoGrid,Response Time,230
BG,Gedimeks,Google App Engine,Availability,100
BG,Gedimeks,Google App Engine,Response Time,467
BG,Gedimeks,Highwinds,Availability,100
BG,Gedimeks,Highwinds,Response Time,437
BG,Gedimeks,Internap,Availability,100
BG,Gedimeks,Internap,Response Time,104
BG,Gedimeks,Joyent,Availability,100
BG,Gedimeks,Joyent,Connect Time,1139
BG,Gedimeks,Joyent,Response Time,239
BG,Gedimeks,Joyent,Throughput,1075
BG,Gedimeks,Level3,Availability,100
BG,Gedimeks,Level3,Connect Time,480
BG,Gedimeks,Level3,Response Time,155
BG,Gedimeks,Level3,Throughput,528
BG,Gedimeks,Limelight,Availability,0
BG,Gedimeks,MaxCDN,Availability,100
BG,Gedimeks,MaxCDN,Connect Time,174
BG,Gedimeks,MaxCDN,Response Time,59
BG,Gedimeks,MaxCDN,Throughput,92
BG,Gedimeks,Microsoft Azure,Availability,100
BG,Gedimeks,Microsoft Azure,Connect Time,681
BG,Gedimeks,Microsoft Azure,Response Time,181
BG,Gedimeks,Microsoft Azure,Throughput,1014
BG,Gedimeks,Nirvanix,Availability,0
BG,Gedimeks,Qzone,Availability,100
BG,Gedimeks,Qzone,Connect Time,1617
BG,Gedimeks,Qzone,Response Time,408
BG,Gedimeks,Rackspace CloudFiles,Availability,100
BG,Gedimeks,Rackspace CloudFiles,Connect Time,98
BG,Gedimeks,Rackspace CloudFiles,Response Time,47
BG,Gedimeks,Rackspace CloudFiles,Throughput,303
BG,Gedimeks,Rackspace CloudServer,Availability,15
BG,Gedimeks,Rackspace CloudServer,Connect Time,3271
BG,Gedimeks,Rackspace CloudServer,Response Time,1647
BG,Gedimeks,SimpleCDN,Availability,100
BG,Gedimeks,SimpleCDN,Connect Time,567
BG,Gedimeks,SimpleCDN,Response Time,227
BG,Gedimeks,SimpleCDN,Throughput,1081
BG,Gedimeks,Twitter,Availability,100
BG,Gedimeks,Twitter,Connect Time,494
BG,Gedimeks,Twitter,Response Time,495
BG,Gedimeks,YouTube,Availability,100
BG,Gedimeks,YouTube,Connect Time,331
BG,Gedimeks,YouTube,Response Time,240
BG,Globalcom,Akamai,Availability,100
BG,Globalcom,Akamai,Response Time,125
BG,Globalcom,Amazon EC2 (EU),Availability,100
BG,Globalcom,Amazon EC2 (EU),Response Time,66
BG,Globalcom,Amazon EC2 (US),Availability,100
BG,Globalcom,Amazon EC2 (US),Response Time,129
BG,Globalcom,Edgecast,Availability,100
BG,Globalcom,Edgecast,Response Time,57
BG,Globalcom,GoGrid,Availability,100
BG,Globalcom,GoGrid,Response Time,226
BG,Globalcom,Rackspace CloudFiles,Availability,100
BG,Globalcom,Rackspace CloudFiles,Response Time,42
BG,Globaltel Slovakia Sro,Amazon S3 (EU),Availability,100
BG,Globaltel Slovakia Sro,Amazon S3 (EU),Response Time,69
BG,Globaltel Slovakia Sro,Bing,Availability,100
BG,Globaltel Slovakia Sro,Bing,Connect Time,816
BG,Globaltel Slovakia Sro,BitGravity,Availability,100
BG,Globaltel Slovakia Sro,BitGravity,Response Time,54
BG,Globaltel Slovakia Sro,CacheFly,Availability,100
BG,Globaltel Slovakia Sro,CacheFly,Response Time,42
BG,Globaltel Slovakia Sro,Cloudfront,Availability,100
BG,Globaltel Slovakia Sro,Cloudfront,Response Time,44
BG,Globaltel Slovakia Sro,Internap,Availability,100
BG,Globaltel Slovakia Sro,Internap,Response Time,39
BG,Globaltel Slovakia Sro,Internode,Availability,100
BG,Globaltel Slovakia Sro,Internode,Response Time,341
BG,Globaltel Slovakia Sro,Joyent,Availability,100
BG,Globaltel Slovakia Sro,Joyent,Response Time,196
BG,Globaltel Slovakia Sro,Level3,Availability,100
BG,Globaltel Slovakia Sro,Level3,Response Time,41
BG,Globaltel Slovakia Sro,Limelight,Availability,0
BG,Globaltel Slovakia Sro,MaxCDN,Availability,100
BG,Globaltel Slovakia Sro,MaxCDN,Response Time,44
BG,I,Akamai,Availability,100
BG,I,Akamai,Response Time,50
BG,I,Bing,Availability,100
BG,I,Bing,Connect Time,1136
BG,I,BitGravity,Availability,100
BG,I,BitGravity,Response Time,1882
BG,I,Edgecast,Availability,100
BG,I,Edgecast,Response Time,4903
BG,I,Highwinds,Availability,100
BG,I,Highwinds,Response Time,209
BG,I,Limelight,Availability,0
BG,I,MSN,Availability,100
BG,I,MSN,Connect Time,5593
BG,I,YouTube,Availability,100
BG,I,YouTube,Connect Time,4954
BG,Ibgc,Akamai,Availability,100
BG,Ibgc,Akamai,Connect Time,527
BG,Ibgc,Akamai,Response Time,222
BG,Ibgc,Akamai,Throughput,2007
BG,Ibgc,Amazon EC2 (EU),Availability,99
BG,Ibgc,Amazon EC2 (EU),Connect Time,444
BG,Ibgc,Amazon EC2 (EU),Response Time,197
BG,Ibgc,Amazon EC2 (EU),Throughput,947
BG,Ibgc,Amazon EC2 (US),Availability,93
BG,Ibgc,Amazon EC2 (US),Connect Time,587
BG,Ibgc,Amazon EC2 (US),Response Time,310
BG,Ibgc,Amazon EC2 (US),Throughput,2013
BG,Ibgc,Amazon S3 (EU),Availability,97
BG,Ibgc,Amazon S3 (EU),Connect Time,427
BG,Ibgc,Amazon S3 (EU),Response Time,217
BG,Ibgc,Amazon S3 (EU),Throughput,1489
BG,Ibgc,Amazon S3 (US),Availability,97
BG,Ibgc,Amazon S3 (US),Connect Time,724
BG,Ibgc,Amazon S3 (US),Response Time,286
BG,Ibgc,Amazon S3 (US),Throughput,1789
BG,Ibgc,AOL,Availability,96
BG,Ibgc,AOL,Connect Time,673
BG,Ibgc,AOL,Response Time,263
BG,Ibgc,Bing,Availability,100
BG,Ibgc,Bing,Connect Time,566
BG,Ibgc,Bing,Response Time,296
BG,Ibgc,BitGravity,Availability,80
BG,Ibgc,BitGravity,Connect Time,337
BG,Ibgc,BitGravity,Response Time,130
BG,Ibgc,CacheFly,Availability,99
BG,Ibgc,CacheFly,Connect Time,254
BG,Ibgc,CacheFly,Response Time,151
BG,Ibgc,CacheFly,Throughput,352
BG,Ibgc,CDNetworks,Availability,100
BG,Ibgc,CDNetworks,Connect Time,279
BG,Ibgc,CDNetworks,Response Time,157
BG,Ibgc,CDNetworks,Throughput,624
BG,Ibgc,ChinaCache,Availability,98
BG,Ibgc,ChinaCache,Connect Time,639
BG,Ibgc,ChinaCache,Response Time,225
BG,Ibgc,ChinaCache,Throughput,685
BG,Ibgc,Cloudfront,Availability,100
