head,pos,lemma,freq,disp,freq_sp,freq_wr,tag,head_orig,tag_lemma
frequently,Adv,frequently,58,0.93,,,frequently_Adv,frequently,frequently_Adv_frequently
beside,Prep,beside,58,0.87,,,beside_Prep,beside,beside_Prep_beside
mental,Adj,mental,58,0.9,,,mental_Adj,mental,mental_Adj_mental
absence,NoC,absence,58,0.93,,,absence_NoC,absence,absence_NoC_absence
critical,Adj,critical,58,0.92,,,critical_Adj,critical,critical_Adj_critical
procedure,NoC,procedure,58,0.89,,,procedure_NoC,procedure,procedure_NoC_procedure
purpose,NoC,purposes,58,0.89,21,63,purpose_NoC,purpose,purpose_NoC_purposes
quick,Adj,quick,58,0.95,,,quick_Adj,quick,quick_Adj_quick
bridge,NoC,bridge,58,0.93,,,bridge_NoC,bridge,bridge_NoC_bridge
output,NoC,output,58,0.86,,,output_NoC,output,output_NoC_output
finger,NoC,fingers,58,0.86,,,finger_NoC,finger,finger_NoC_fingers
either,DetP,either,58,0.97,,,either_DetP,either,either_DetP_either
cause,Verb,cause,58,0.94,29,61,cause_Verb,cause,cause_Verb_cause
break,Verb,break,58,0.97,59,58,break_Verb,break,break_Verb_break
point,Verb,pointed,58,0.95,,,point_Verb,point,point_Verb_pointed
site,NoC,sites,58,0.88,,,site_NoC,site,site_NoC_sites
opportunity,NoC,opportunities,58,0.92,28,62,opportunity_NoC,opportunity,opportunity_NoC_opportunities
whilst,Conj,whilst,58,0.93,,,whilst_Conj,whilst,whilst_Conj_whilst
happen,Verb,happens,58,0.94,140,49,happen_Verb,happen,happen_Verb_happens
turn,Verb,turning,58,0.93,34,61,turn_Verb,turn,turn_Verb_turning
sentence,NoC,sentence,58,0.9,,,sentence_NoC,sentence,sentence_NoC_sentence
dangerous,Adj,dangerous,58,0.96,,,dangerous_Adj,dangerous,dangerous_Adj_dangerous
feel,Verb,feeling,58,0.9,38,60,feel_Verb,feel,feel_Verb_feeling
manager,NoC,managers,58,0.91,25,62,manager_NoC,manager,manager_NoC_managers
absolutely,Adv,absolutely,58,0.91,183,44,absolutely_Adv,absolutely,absolutely_Adv_absolutely
arrangement,NoC,arrangements,58,0.93,,,arrangement_NoC,arrangement,arrangement_NoC_arrangements
principle,NoC,principles,57,0.92,,,principle_NoC,principle,principle_NoC_principles
familiar,Adj,familiar,57,0.96,,,familiar_Adj,familiar,familiar_Adj_familiar
tour,NoC,tour,57,0.9,,,tour_NoC,tour,tour_NoC_tour
player,NoC,player,57,0.88,,,player_NoC,player,player_NoC_player
record,Verb,recorded,57,0.92,,,record_Verb,record,record_Verb_recorded
threat,NoC,threat,57,0.94,,,threat_NoC,threat,threat_NoC_threat
note,NoC,notes,57,0.93,,,note_NoC,note,note_NoC_notes
Jack,NoP,Jack,57,0.87,,,Jack_NoP,Jack,Jack_NoP_Jack
sign,Verb,signed,57,0.86,,,sign_Verb,sign,sign_Verb_signed
bird,NoC,birds,57,0.89,,,bird_NoC,bird,bird_NoC_birds
teaching,NoC,teaching,57,0.89,,,teaching_NoC,teaching,teaching_NoC_teaching
seriously,Adv,seriously,57,0.97,,,seriously_Adv,seriously,seriously_Adv_seriously
Hill,NoC,Hill,57,0.94,,,Hill_NoC,Hill,Hill_NoC_Hill
replace,Verb,replaced,57,0.92,,,replace_Verb,replace,replace_Verb_replaced
drop,Verb,dropped,57,0.93,,,drop_Verb,drop,drop_Verb_dropped
elsewhere,Adv,elsewhere,57,0.95,,,elsewhere_Adv,elsewhere,elsewhere_Adv_elsewhere
understand,Verb,understood,57,0.96,23,61,understand_Verb,understand,understand_Verb_understood
necessarily,Adv,necessarily,57,0.93,,,necessarily_Adv,necessarily,necessarily_Adv_necessarily
1993,Num,1993,57,0.82,,,1993_Num,1993,1993_Num_1993
40,Num,40,57,0.92,,,40_Num,40,40_Num_40
cost,Verb,cost,57,0.94,,,cost_Verb,cost,cost_Verb_cost
partly,Adv,partly,57,0.95,,,partly_Adv,partly,partly_Adv_partly
double,Adj,double,57,0.95,,,double_Adj,double,double_Adj_double
weather,NoC,weather,57,0.95,,,weather_NoC,weather,weather_NoC_weather
increased,Adj,increased,57,0.9,,,increased_Adj,increased,increased_Adj_increased
package,NoC,package,57,0.71,,,package_NoC,package,package_NoC_package
track,NoC,track,57,0.92,,,track_NoC,track,track_NoC_track
inc,Adj,inc,57,0.37,,,inc_Adj,inc,inc_Adj_inc
card,NoC,card,57,0.92,,,card_NoC,card,card_NoC_card
commitment,NoC,commitment,57,0.92,,,commitment_NoC,commitment,commitment_NoC_commitment
1983,Num,1983,57,0.91,,,1983_Num,1983,1983_Num_1983
listen,Verb,listen,57,0.91,125,50,listen_Verb,listen,listen_Verb_listen
properly,Adv,properly,57,0.96,,,properly_Adv,properly,properly_Adv_properly
prove,Verb,prove,57,0.96,20,62,prove_Verb,prove,prove_Verb_prove
relate,Verb,related,57,0.91,,,relate_Verb,relate,relate_Verb_related
bottom,NoC,bottom,57,0.94,,,bottom_NoC,bottom,bottom_NoC_bottom
under,Adv,under,56,0.96,,,under_Adv,under,under_Adv_under
neck,NoC,neck,56,0.89,,,neck_NoC,neck,neck_NoC_neck
victory,NoC,victory,56,0.89,,,victory_NoC,victory,victory_NoC_victory
admit,Verb,admitted,56,0.91,,,admit_Verb,admit,admit_Verb_admitted
effort,NoC,efforts,56,0.94,,,effort_NoC,effort,effort_NoC_efforts
silence,NoC,silence,56,0.86,,,silence_NoC,silence,silence_NoC_silence
reaction,NoC,reaction,56,0.92,,,reaction_NoC,reaction,reaction_NoC_reaction
discuss,Verb,discuss,56,0.95,,,discuss_Verb,discuss,discuss_Verb_discuss
file,NoC,file,56,0.78,,,file_NoC,file,file_NoC_file
support,Verb,supported,56,0.94,23,60,support_Verb,support,support_Verb_supported
issue,Verb,issued,56,0.89,,,issue_Verb,issue,issue_Verb_issued
reply,Verb,replied,56,0.86,,,reply_Verb,reply,reply_Verb_replied
21,Num,21,56,0.86,,,21_Num,21,21_Num_21
Darlington,NoP,Darlington,56,0.33,,,Darlington_NoP,Darlington,Darlington_NoP_Darlington
notice,NoC,notice,56,0.84,,,notice_NoC,notice,notice_NoC_notice
like,Verb,liked,56,0.9,52,57,like_Verb,like,like_Verb_liked
element,NoC,element,56,0.92,,,element_NoC,element,element_NoC_element
occur,Verb,occur,56,0.91,17,61,occur_Verb,occur,occur_Verb_occur
historical,Adj,historical,56,0.9,,,historical_Adj,historical,historical_Adj_historical
perfect,Adj,perfect,56,0.95,,,perfect_Adj,perfect,perfect_Adj_perfect
colleague,NoC,colleagues,56,0.93,,,colleague_NoC,colleague,colleague_NoC_colleagues
violence,NoC,violence,56,0.9,,,violence_NoC,violence,violence_NoC_violence
standard,NoC,standard,56,0.93,32,58,standard_NoC,standard,standard_NoC_standard
route,NoC,route,56,0.92,,,route_NoC,route,route_NoC_route
unlikely,Adj,unlikely,56,0.95,,,unlikely_Adj,unlikely,unlikely_Adj_unlikely
piece,NoC,pieces,56,0.95,54,56,piece_NoC,piece,piece_NoC_pieces
widely,Adv,widely,56,0.93,,,widely_Adv,widely,widely_Adv_widely
conflict,NoC,conflict,56,0.92,,,conflict_NoC,conflict,conflict_NoC_conflict
carry,Verb,carrying,56,0.96,33,58,carry_Verb,carry,carry_Verb_carrying
second,NoC,second,56,0.95,,,second_NoC,second,second_NoC_second
profit,NoC,profit,56,0.88,,,profit_NoC,profit,profit_NoC_profit
1981,Num,1981,56,0.9,,,1981_Num,1981,1981_Num_1981
individual,NoC,individual,55,0.92,,,individual_NoC,individual,individual_NoC_individual
increasing,Adj,increasing,55,0.93,,,increasing_Adj,increasing,increasing_Adj_increasing
Liverpool,NoP,Liverpool,55,0.8,,,Liverpool_NoP,Liverpool,Liverpool_NoP_Liverpool
thousand,NoC,thousands,55,0.93,37,57,thousand_NoC,thousand,thousand_NoC_thousands
finance,NoC,finance,55,0.87,,,finance_NoC,finance,finance_NoC_finance
below,Prep,below,55,0.96,,,below_Prep,below,below_Prep_below
find,Verb,finding,55,0.97,34,57,find_Verb,find,find_Verb_finding
complete,Verb,completed,55,0.94,,,complete_Verb,complete,complete_Verb_completed
grow,Verb,grow,55,0.95,44,56,grow_Verb,grow,grow_Verb_grow
southern,Adj,southern,55,0.92,,,southern_Adj,southern,southern_Adj_southern
spring,NoC,spring,55,0.95,,,spring_NoC,spring,spring_NoC_spring
cell,NoC,cell,55,0.8,,,cell_NoC,cell,cell_NoC_cell
Tom,NoP,Tom,55,0.89,,,Tom_NoP,Tom,Tom_NoP_Tom
discipline,NoC,discipline,55,0.55,,,discipline_NoC,discipline,discipline_NoC_discipline
lead,NoC,lead,55,0.92,,,lead_NoC,lead,lead_NoC_lead
audience,NoC,audience,55,0.94,,,audience_NoC,audience,audience_NoC_audience
end,Verb,end,55,0.96,61,55,end_Verb,end,end_Verb_end
Friday,NoP,Friday,55,0.9,,,Friday_NoP,Friday,Friday_NoP_Friday
tiny,Adj,tiny,55,0.93,,,tiny_Adj,tiny,tiny_Adj_tiny
congress,NoC,congress,55,0.76,,,congress_NoC,congress,congress_NoC_congress
pp,NoC,pp.,55,0.63,,,pp_NoC,pp,pp_NoC_pp.
fund,NoC,fund,55,0.9,,,fund_NoC,fund,fund_NoC_fund
expenditure,NoC,expenditure,55,0.88,,,expenditure_NoC,expenditure,expenditure_NoC_expenditure
daily,Adj,daily,55,0.93,,,daily_Adj,daily,daily_Adj_daily
project,NoC,projects,55,0.91,25,59,project_NoC,project,project_NoC_projects
emphasis,NoC,emphasis,55,0.92,,,emphasis_NoC,emphasis,emphasis_NoC_emphasis
conversation,NoC,conversation,55,0.92,,,conversation_NoC,conversation,conversation_NoC_conversation
occur,Verb,occurred,55,0.93,16,59,occur_Verb,occur,occur_Verb_occurred
closely,Adv,closely,55,0.95,,,closely_Adv,closely,closely_Adv_closely
Jesus,NoP,Jesus,55,0.82,,,Jesus_NoP,Jesus,Jesus_NoP_Jesus
hope,NoC,hope,55,0.96,,,hope_NoC,hope,hope_NoC_hope
room,NoC,rooms,55,0.91,30,58,room_NoC,room,room_NoC_rooms
murder,NoC,murder,54,0.89,,,murder_NoC,murder,murder_NoC_murder
fifteen,Num,fifteen,54,0.89,207,36,fifteen_Num,fifteen,fifteen_Num_fifteen
speak,Verb,speaking,54,0.96,68,53,speak_Verb,speak,speak_Verb_speaking
heat,NoC,heat,54,0.94,,,heat_NoC,heat,heat_NoC_heat
affect,Verb,affected,54,0.94,,,affect_Verb,affect,affect_Verb_affected
appearance,NoC,appearance,54,0.95,,,appearance_NoC,appearance,appearance_NoC_appearance
supposed,Adj,supposed,54,0.92,,,supposed_Adj,supposed,supposed_Adj_supposed
volume,NoC,volume,54,0.9,,,volume_NoC,volume,volume_NoC_volume
neither,Adv,neither,54,0.96,,,neither_Adv,neither,neither_Adv_neither
maintain,Verb,maintain,54,0.94,,,maintain_Verb,maintain,maintain_Verb_maintain
define,Verb,defined,54,0.9,,,define_Verb,define,define_Verb_defined
payment,NoC,payment,54,0.87,,,payment_NoC,payment,payment_NoC_payment
alone,Adj,alone,54,0.92,,,alone_Adj,alone,alone_Adj_alone
boat,NoC,boat,54,0.92,,,boat_NoC,boat,boat_NoC_boat
as though,Conj,as though,54,0.88,,,as though_Conj,as though,as though_Conj_as though
driver,NoC,driver,54,0.91,,,driver_NoC,driver,driver_NoC_driver
urban,Adj,urban,54,0.88,,,urban_Adj,urban,urban_Adj_urban
meeting,NoC,meetings,54,0.93,53,54,meeting_NoC,meeting,meeting_NoC_meetings
remember,Verb,remembered,54,0.9,18,58,remember_Verb,remember,remember_Verb_remembered
estate,NoC,estate,54,0.93,,,estate_NoC,estate,estate_NoC_estate
contribution,NoC,contribution,54,0.93,,,contribution_NoC,contribution,contribution_NoC_contribution
