

GCT-PH1: Population, Housing Units, Area, and Density:  2000
Data Set: Census 2000 Summary File 1 (SF 1) 100-Percent Data
Geographic Area: United States -- County by State, and for Puerto Rico
"NOTE:  For information on confidentiality protection, nonsampling error, definitions, and count corrections see http://factfinder.census.gov/home/en/datanotes/expsf1u.htm.
 
"
"Geographic area","
Population","
Housing
 units","
Area in square miles",,,"
Density per square
mile of land area",
,,,"
Total
area","
Water
area","
Land
area","
Population","
Housing
 units"
" "," "," "," "," "," "," "," "
"Hemphill County","3,351","1,548","912.06","2.38","909.68","3.7","1.7"
"Henderson County","73,277","35,935","949.00","74.76","874.24","83.8","41.1"
"Hidalgo County","569,463","192,658","1,582.66","12.92","1,569.75","362.8","122.7"
"Hill County","32,321","14,624","985.65","23.29","962.36","33.6","15.2"
"Hockley County","22,716","9,148","908.55","0.27","908.28","25.0","10.1"
"Hood County","41,100","19,105","436.80","15.19","421.61","97.5","45.3"
"Hopkins County","31,960","14,020","792.74","10.35","782.40","40.8","17.9"
"Houston County","23,185","10,730","1,236.83","5.94","1,230.89","18.8","8.7"
"Howard County","33,627","13,589","904.19","1.36","902.84","37.2","15.1"
"Hudspeth County","3,344","1,471","4,571.93","0.93","4,571.00","0.7","0.3"
"Hunt County","76,596","32,490","882.02","40.87","841.16","91.1","38.6"
"Hutchinson County","23,857","10,871","894.95","7.58","887.37","26.9","12.3"
"Irion County","1,771","914","1,051.59","0.11","1,051.48","1.7","0.9"
"Jack County","8,763","3,668","920.11","3.50","916.61","9.6","4.0"
"Jackson County","14,391","6,545","857.03","27.54","829.49","17.3","7.9"
"Jasper County","35,604","16,576","969.62","32.22","937.40","38.0","17.7"
"Jeff Davis County","2,207","1,420","2,264.60","0.18","2,264.43","1.0","0.6"
"Jefferson County","252,051","102,080","1,111.26","207.71","903.55","279.0","113.0"
"Jim Hogg County","5,281","2,308","1,136.16","0.05","1,136.11","4.6","2.0"
"Jim Wells County","39,326","14,819","868.22","3.71","864.52","45.5","17.1"
"Johnson County","126,811","46,269","734.46","5.03","729.42","173.9","63.4"
"Jones County","20,785","7,236","937.13","6.14","930.99","22.3","7.8"
"Karnes County","15,446","5,479","753.58","3.27","750.32","20.6","7.3"
"Kaufman County","71,313","26,133","806.81","20.76","786.04","90.7","33.2"
"Kendall County","23,743","9,609","663.04","0.60","662.44","35.8","14.5"
"Kenedy County","414","281","1,945.60","488.83","1,456.77","0.3","0.2"
"Kent County","859","551","902.91","0.58","902.33","1.0","0.6"
"Kerr County","43,653","20,228","1,107.66","1.54","1,106.12","39.5","18.3"
"Kimble County","4,468","2,996","1,250.92","0.23","1,250.70","3.6","2.4"
"King County","356","174","913.33","1.04","912.29","0.4","0.2"
"Kinney County","3,379","1,907","1,365.31","1.87","1,363.44","2.5","1.4"
"Kleberg County","31,549","12,743","1,090.29","219.32","870.97","36.2","14.6"
"Knox County","4,253","2,129","855.43","6.43","849.00","5.0","2.5"
"Lamar County","48,499","21,113","932.47","15.66","916.81","52.9","23.0"
"Lamb County","14,709","6,294","1,017.73","1.52","1,016.21","14.5","6.2"
"Lampasas County","17,762","7,601","713.96","1.92","712.04","24.9","10.7"
"La Salle County","5,866","2,436","1,494.23","5.38","1,488.85","3.9","1.6"
"Lavaca County","19,210","9,657","970.35","0.45","969.90","19.8","10.0"
"Lee County","15,657","6,851","634.03","5.53","628.50","24.9","10.9"
"Leon County","15,335","8,299","1,080.38","8.34","1,072.04","14.3","7.7"
"Liberty County","70,154","26,359","1,176.22","16.54","1,159.68","60.5","22.7"
"Limestone County","22,051","9,725","933.15","24.27","908.88","24.3","10.7"
"Lipscomb County","3,057","1,541","932.22","0.11","932.11","3.3","1.7"
"Live Oak County","12,309","6,196","1,078.83","42.53","1,036.30","11.9","6.0"
"Llano County","17,044","11,829","966.18","31.41","934.76","18.2","12.7"
"Loving County","67","70","676.85","3.77","673.08","0.1","0.1"
"Lubbock County","242,628","100,595","900.70","1.20","899.49","269.7","111.8"
"Lynn County","6,550","2,671","893.46","1.58","891.88","7.3","3.0"
"McCulloch County","8,205","4,184","1,073.35","4.05","1,069.31","7.7","3.9"
"McLennan County","213,517","84,795","1,060.23","18.34","1,041.88","204.9","81.4"
"McMullen County","851","587","1,142.60","29.60","1,113.00","0.8","0.5"
"Madison County","12,940","4,797","472.44","2.80","469.65","27.6","10.2"
"Marion County","10,941","6,384","420.36","39.15","381.21","28.7","16.7"
"Martin County","4,746","1,898","915.62","0.84","914.78","5.2","2.1"
"Mason County","3,738","2,372","932.18","0.11","932.07","4.0","2.5"
"Matagorda County","37,957","18,611","1,612.19","497.73","1,114.46","34.1","16.7"
"Maverick County","47,297","14,889","1,291.74","11.66","1,280.08","36.9","11.6"
"Medina County","39,304","14,826","1,334.53","6.77","1,327.76","29.6","11.2"
"Menard County","2,360","1,607","902.25","0.34","901.91","2.6","1.8"
"Midland County","116,009","48,060","901.97","1.72","900.25","128.9","53.4"
"Milam County","24,238","10,866","1,021.67","4.95","1,016.71","23.8","10.7"
"Mills County","5,151","2,691","749.89","1.78","748.11","6.9","3.6"
"Mitchell County","9,698","4,168","915.90","5.86","910.04","10.7","4.6"
"Montague County","19,117","9,862","938.44","7.78","930.66","20.5","10.6"
"Montgomery County","293,768","112,770","1,076.81","32.78","1,044.03","281.4","108.0"
"Moore County","20,121","7,478","909.61","9.95","899.66","22.4","8.3"
"Morris County","13,048","6,017","258.64","4.13","254.51","51.3","23.6"
"Motley County","1,426","839","989.81","0.43","989.38","1.4","0.8"
"Nacogdoches County","59,203","25,051","981.33","34.56","946.77","62.5","26.5"
"Navarro County","45,124","18,449","1,086.17","78.51","1,007.66","44.8","18.3"
"Newton County","15,072","7,331","939.51","6.82","932.69","16.2","7.9"
"Nolan County","15,802","7,112","913.93","1.94","911.98","17.3","7.8"
"Nueces County","313,645","123,041","1,166.42","330.60","835.82","375.3","147.2"
"Ochiltree County","9,006","3,769","918.07","0.51","917.56","9.8","4.1"
"Oldham County","2,185","815","1,501.42","0.79","1,500.63","1.5","0.5"
"Orange County","84,966","34,781","379.54","23.14","356.40","238.4","97.6"
"Palo Pinto County","27,026","14,102","985.50","32.57","952.93","28.4","14.8"
"Panola County","22,756","10,524","821.34","20.42","800.92","28.4","13.1"
"Parker County","88,495","34,084","910.09","6.58","903.51","97.9","37.7"
"Parmer County","10,016","3,732","885.17","3.51","881.66","11.4","4.2"
"Pecos County","16,809","6,338","4,764.73","1.07","4,763.66","3.5","1.3"
"Polk County","41,133","21,177","1,109.81","52.55","1,057.26","38.9","20.0"
"Potter County","113,546","44,598","921.98","12.74","909.24","124.9","49.0"
"Presidio County","7,304","3,299","3,856.26","0.75","3,855.51","1.9","0.9"
"Rains County","9,139","4,523","258.87","26.82","232.05","39.4","19.5"
"Randall County","104,312","43,261","922.42","7.99","914.43","114.1","47.3"
"Reagan County","3,326","1,452","1,175.98","0.68","1,175.30","2.8","1.2"
"Real County","3,047","2,007","700.04","0.13","699.91","4.4","2.9"
"Red River County","14,314","6,916","1,057.61","7.43","1,050.18","13.6","6.6"
"Reeves County","13,137","5,043","2,641.95","6.07","2,635.88","5.0","1.9"
"Refugio County","7,828","3,669","818.64","48.43","770.21","10.2","4.8"
"Roberts County","887","449","924.19","0.10","924.09","1.0","0.5"
"Robertson County","16,000","7,874","865.67","11.11","854.56","18.7","9.2"
"Rockwall County","43,080","15,351","148.70","19.91","128.79","334.5","119.2"
"Runnels County","11,495","5,400","1,057.13","6.40","1,050.73","10.9","5.1"
"Rusk County","47,372","19,867","938.62","15.07","923.55","51.3","21.5"
"Sabine County","10,469","7,659","576.61","86.34","490.27","21.4","15.6"
"San Augustine County","8,946","5,356","592.21","64.34","527.87","16.9","10.1"
"San Jacinto County","22,246","11,520","627.90","57.25","570.65","39.0","20.2"
"San Patricio County","67,138","24,864","707.06","15.41","691.65","97.1","35.9"
"San Saba County","6,186","2,951","1,138.25","3.78","1,134.47","5.5","2.6"
"Schleicher County","2,935","1,371","1,310.65","0.04","1,310.61","2.2","1.0"
"Scurry County","16,361","7,112","907.53","5.03","902.50","18.1","7.9"
"Shackelford County","3,302","1,613","915.54","1.59","913.95","3.6","1.8"
"Shelby County","25,224","11,955","834.53","40.43","794.11","31.8","15.1"
"Sherman County","3,186","1,275","923.20","0.16","923.03","3.5","1.4"
"Smith County","174,706","71,701","949.45","21.06","928.38","188.2","77.2"
"Somervell County","6,809","2,750","191.90","4.73","187.17","36.4","14.7"
"Starr County","53,597","17,589","1,229.28","6.26","1,223.02","43.8","14.4"
"Stephens County","9,674","4,893","921.48","26.84","894.64","10.8","5.5"
"Sterling County","1,393","633","923.49","0.13","923.36","1.5","0.7"
"Stonewall County","1,693","936","920.23","1.56","918.67","1.8","1.0"
"Sutton County","4,077","1,998","1,454.40","0.63","1,453.76","2.8","1.4"
"Swisher County","8,378","3,315","900.68","0.25","900.43","9.3","3.7"
"Tarrant County","1,446,219","565,830","897.48","34.06","863.42","1,675.0","655.3"
"Taylor County","126,555","52,056","919.25","3.63","915.63","138.2","56.9"
"Terrell County","1,081","991","2,357.75","0.03","2,357.72","0.5","0.4"
"Terry County","12,761","5,087","890.93","1.06","889.88","14.3","5.7"
"Throckmorton County","1,850","1,066","915.47","3.13","912.34","2.0","1.2"
"Titus County","28,118","10,675","425.69","15.15","410.54","68.5","26.0"
"Tom Green County","104,010","43,916","1,540.54","18.44","1,522.10","68.3","28.9"
"Travis County","812,280","335,881","1,022.08","32.77","989.30","821.1","339.5"
"Trinity County","13,779","8,141","714.00","21.16","692.84","19.9","11.8"
"Tyler County","20,871","10,419","935.71","12.81","922.90","22.6","11.3"
"Upshur County","35,291","14,930","592.67","5.02","587.64","60.1","25.4"
"Upton County","3,404","1,609","1,241.83","0.16","1,241.68","2.7","1.3"
"Uvalde County","25,926","10,166","1,558.60","2.06","1,556.55","16.7","6.5"
"Val Verde County","44,856","16,288","3,232.40","62.02","3,170.38","14.1","5.1"
"Van Zandt County","48,140","20,896","859.48","10.84","848.64","56.7","24.6"
"Victoria County","84,088","32,945","888.73","6.23","882.50","95.3","37.3"
"Walker County","61,758","21,099","801.44","13.99","787.45","78.4","26.8"
"Waller County","32,663","11,955","518.49","4.87","513.63","63.6","23.3"
"Ward County","10,909","4,832","835.74","0.25","835.49","13.1","5.8"
"Washington County","30,373","13,241","621.35","12.13","609.22","49.9","21.7"
"Webb County","193,117","55,206","3,375.53","18.69","3,356.83","57.5","16.4"
"Wharton County","41,188","16,606","1,094.43","4.29","1,090.13","37.8","15.2"
"Wheeler County","5,284","2,687","915.34","1.08","914.26","5.8","2.9"
"Wichita County","131,664","53,304","633.01","5.35","627.66","209.8","84.9"
"Wilbarger County","14,676","6,371","978.10","7.03","971.06","15.1","6.6"
"Willacy County","20,082","6,727","784.23","187.55","596.68","33.7","11.3"
"Williamson County","249,967","90,325","1,134.74","11.97","1,122.77","222.6","80.4"
"Wilson County","32,408","12,110","808.57","1.58","806.99","40.2","15.0"
"Winkler County","7,173","3,214","841.24","0.19","841.05","8.5","3.8"
"Wise County","48,793","19,242","922.77","18.17","904.61","53.9","21.3"
"Wood County","36,752","17,939","695.80","45.58","650.22","56.5","27.6"
"Yoakum County","7,322","2,974","799.76","0.01","799.75","9.2","3.7"
"Young County","17,943","8,504","930.84","8.51","922.33","19.5","9.2"
"Zapata County","12,182","6,167","1,058.10","61.34","996.76","12.2","6.2"
"Zavala County","11,600","4,075","1,301.72","3.24","1,298.48","8.9","3.1"
" "," "," "," "," "," "," "," "
"Utah","2,233,169","768,594","84,898.83","2,755.18","82,143.65","27.2","9.4"
"Beaver County","6,005","2,660","2,592.28","2.33","2,589.95","2.3","1.0"
"Box Elder County","42,745","14,209","6,729.03","1,005.69","5,723.34","7.5","2.5"
"Cache County","91,391","29,035","1,173.07","8.55","1,164.52","78.5","24.9"
"Carbon County","20,422","8,741","1,484.57","6.12","1,478.46","13.8","5.9"
"Daggett County","921","1,084","723.06","24.71","698.36","1.3","1.6"
"Davis County","238,994","74,114","633.70","329.22","304.48","784.9","243.4"
"Duchesne County","14,371","6,988","3,255.97","17.92","3,238.05","4.4","2.2"
"Emery County","10,860","4,093","4,461.54","9.69","4,451.85","2.4","0.9"
"Garfield County","4,735","2,767","5,208.20","33.98","5,174.22","0.9","0.5"
"Grand County","8,485","4,062","3,694.08","12.52","3,681.56","2.3","1.1"
"Iron County","33,779","13,618","3,301.84","3.87","3,297.98","10.2","4.1"
"Juab County","8,238","2,810","3,406.28","14.54","3,391.74","2.4","0.8"
"Kane County","6,046","3,767","4,108.42","116.46","3,991.96","1.5","0.9"
"Millard County","12,405","4,522","6,828.01","238.87","6,589.13","1.9","0.7"
"Morgan County","7,129","2,158","610.79","1.66","609.13","11.7","3.5"
"Piute County","1,435","745","765.76","7.95","757.81","1.9","1.0"
"Rich County","1,961","2,408","1,086.29","57.76","1,028.53","1.9","2.3"
"Salt Lake County","898,387","310,988","807.78","70.40","737.38","1,218.4","421.7"
"San Juan County","14,413","5,449","7,933.09","112.91","7,820.18","1.8","0.7"
"Sanpete County","22,763","7,879","1,602.66","14.55","1,588.11","14.3","5.0"
"Sevier County","18,842","7,016","1,918.28","8.03","1,910.25","9.9","3.7"
"Summit County","29,736","17,489","1,882.05","11.00","1,871.05","15.9","9.3"
"Tooele County","40,735","13,812","7,287.12","356.76","6,930.35","5.9","2.0"
"Uintah County","25,224","9,040","4,498.98","21.91","4,477.07","5.6","2.0"
"Utah County","368,536","104,315","2,140.98","142.64","1,998.33","184.4","52.2"
"Wasatch County","15,215","6,564","1,209.17","31.78","1,177.39","12.9","5.6"
"Washington County","90,354","36,478","2,429.91","3.28","2,426.62","37.2","15.0"
"Wayne County","2,509","1,329","2,466.47","6.15","2,460.32","1.0","0.5"
"Weber County","196,533","70,454","659.46","83.93","575.54","341.5","122.4"
" "," "," "," "," "," "," "," "
"Vermont","608,827","294,382","9,614.26","364.70","9,249.56","65.8","31.8"
"Addison County","35,974","15,312","808.30","38.12","770.18","46.7","19.9"
"Bennington County","36,994","19,403","677.67","1.40","676.27","54.7","28.7"
"Caledonia County","29,702","14,504","657.52","6.94","650.59","45.7","22.3"
"Chittenden County","146,571","58,864","619.64","80.60","539.04","271.9","109.2"
"Essex County","6,459","4,762","673.75","8.56","665.20","9.7","7.2"
"Franklin County","45,417","19,191","692.02","54.95","637.07","71.3","30.1"
"Grand Isle County","6,901","4,663","194.67","112.06","82.62","83.5","56.4"
"Lamoille County","23,233","11,009","463.75","2.78","460.97","50.4","23.9"
"Orange County","28,226","13,386","691.74","3.18","688.56","41.0","19.4"
"Orleans County","26,277","14,673","721.14","23.44","697.70","37.7","21.0"
"Rutland County","63,400","32,311","944.77","12.24","932.53","68.0","34.6"
"Washington County","58,039","27,644","695.43","6.26","689.17","84.2","40.1"
"Windham County","44,216","27,039","798.12","9.40","788.72","56.1","34.3"
"Windsor County","57,418","31,621","975.74","4.78","970.96","59.1","32.6"
" "," "," "," "," "," "," "," "
"Virginia","7,078,515","2,904,192","42,774.20","3,180.13","39,594.07","178.8","73.3"
"Accomack County","38,305","19,550","1,310.05","854.80","455.24","84.1","42.9"
"Albemarle County","79,236","33,720","726.18","3.58","722.61","109.7","46.7"
"Alleghany County","12,926","5,812","445.67","1.04","444.63","29.1","13.1"
"Amelia County","11,400","4,609","358.54","1.74","356.80","32.0","12.9"
"Amherst County","31,894","12,958","478.78","3.60","475.18","67.1","27.3"
"Appomattox County","13,705","5,828","334.73","1.05","333.69","41.1","17.5"
"Arlington County","189,453","90,426","25.96","0.09","25.87","7,323.3","3,495.4"
"Augusta County","65,615","26,738","970.93","0.57","970.36","67.6","27.6"
"Bath County","5,048","2,896","534.56","2.70","531.86","9.5","5.4"
"Bedford County","60,371","26,841","769.25","14.75","754.50","80.0","35.6"
"Bland County","6,871","3,161","358.73","0.06","358.67","19.2","8.8"
"Botetourt County","30,496","12,571","545.94","3.28","542.66","56.2","23.2"
"Brunswick County","18,419","7,541","569.37","3.23","566.14","32.5","13.3"
"Buchanan County","26,978","11,887","503.88","0.00","503.88","53.5","23.6"
"Buckingham County","15,623","6,290","583.56","2.70","580.86","26.9","10.8"
"Campbell County","51,078","22,088","507.26","2.78","504.48","101.2","43.8"
"Caroline County","22,121","8,889","538.89","6.36","532.52","41.5","16.7"
"Carroll County","29,245","14,680","477.64","1.30","476.34","61.4","30.8"
"Charles City County","6,926","2,895","204.22","21.46","182.76","37.9","15.8"
"Charlotte County","12,472","5,734","477.44","2.45","474.99","26.3","12.1"
"Chesterfield County","259,903","97,707","436.99","11.23","425.75","610.5","229.5"
"Clarke County","12,652","5,388","178.19","1.57","176.62","71.6","30.5"
"Craig County","5,091","2,554","330.61","0.00","330.61","15.4","7.7"
"Culpeper County","34,262","12,871","382.28","1.27","381.00","89.9","33.8"
"Cumberland County","9,017","4,085","299.73","1.28","298.45","30.2","13.7"
"Dickenson County","16,395","7,684","333.63","1.91","331.71","49.4","23.2"
"Dinwiddie County","24,533","9,707","506.98","3.31","503.67","48.7","19.3"
"Essex County","9,989","4,926","285.91","28.14","257.77","38.8","19.1"
"Fairfax County","969,749","359,411","406.61","11.57","395.04","2,454.8","909.8"
"Fauquier County","55,139","21,046","651.42","1.72","649.70","84.9","32.4"
"Floyd County","13,874","6,763","381.23","0.01","381.22","36.4","17.7"
"Fluvanna County","20,047","8,018","290.21","2.84","287.37","69.8","27.9"
"Franklin County","47,286","22,717","711.56","19.48","692.08","68.3","32.8"
"Frederick County","59,209","23,319","415.62","1.00","414.63","142.8","56.2"
"Giles County","16,657","7,732","360.40","3.07","357.33","46.6","21.6"
"Gloucester County","34,780","14,494","288.00","71.39","216.61","160.6","66.9"
"Goochland County","16,863","6,555","289.99","5.56","284.43","59.3","23.0"
"Grayson County","17,917","9,123","445.90","3.26","442.64","40.5","20.6"
"Greene County","15,244","5,986","156.96","0.39","156.58","97.4","38.2"
"Greensville County","11,560","3,765","296.81","1.37","295.44","39.1","12.7"
"Halifax County","37,355","16,953","829.56","10.27","819.30","45.6","20.7"
"Hanover County","86,320","32,196","474.08","1.40","472.68","182.6","68.1"
"Henrico County","262,300","112,570","244.60","6.54","238.06","1,101.8","472.9"
"Henry County","57,930","25,921","384.39","2.04","382.35","151.5","67.8"
"Highland County","2,536","1,822","415.86","0.00","415.86","6.1","4.4"
"Isle of Wight County","29,728","12,066","362.76","46.89","315.87","94.1","38.2"
"James City County","48,102","20,772","179.71","36.79","142.92","336.6","145.3"
"King and Queen County","6,630","3,010","326.33","10.06","316.26","21.0","9.5"
"King George County","16,803","6,820","187.79","7.79","180.00","93.4","37.9"
"King William County","13,146","5,189","285.65","10.22","275.43","47.7","18.8"
"Lancaster County","11,567","6,498","231.35","98.20","133.14","86.9","48.8"
"Lee County","23,589","11,086","437.32","0.18","437.13","54.0","25.4"
"Loudoun County","169,599","62,160","521.10","1.25","519.85","326.2","119.6"
"Louisa County","25,627","11,855","510.79","13.65","497.14","51.5","23.8"
"Lunenburg County","13,146","5,736","432.38","0.68","431.70","30.5","13.3"
"Madison County","12,520","5,239","321.78","0.36","321.42","39.0","16.3"
"Mathews County","9,207","5,333","251.96","166.28","85.68","107.5","62.2"
"Mecklenburg County","32,380","17,403","679.29","55.36","623.93","51.9","27.9"
"Middlesex County","9,932","6,362","210.75","80.46","130.30","76.2","48.8"
"Montgomery County","83,629","32,527","389.43","1.21","388.22","215.4","83.8"
"Nelson County","14,445","8,554","474.31","1.95","472.35","30.6","18.1"
"New Kent County","13,462","5,203","223.48","13.93","209.55","64.2","24.8"
"Northampton County","13,093","6,547","795.34","587.97","207.37","63.1","31.6"
"Northumberland County","12,259","8,057","285.67","93.36","192.30","63.7","41.9"
"Nottoway County","15,725","6,373","316.10","1.45","314.65","50.0","20.3"
"Orange County","25,881","11,354","343.41","1.70","341.70","75.7","33.2"
"Page County","23,177","10,557","314.09","2.97","311.13","74.5","33.9"
"Patrick County","19,407","9,823","485.87","2.72","483.14","40.2","20.3"
"Pittsylvania County","61,745","28,011","978.18","7.42","970.76","63.6","28.9"
"Powhatan County","22,377","7,509","262.40","1.12","261.28","85.6","28.7"
"Prince Edward County","19,720","7,527","353.85","1.09","352.76","55.9","21.3"
"Prince George County","33,047","10,726","281.85","16.23","265.62","124.4","40.4"
"Prince William County","280,813","98,052","348.36","10.58","337.78","831.3","290.3"
"Pulaski County","35,127","16,325","329.59","9.03","320.57","109.6","50.9"
"Rappahannock County","6,983","3,303","266.83","0.26","266.57","26.2","12.4"
"Richmond County","8,809","3,512","216.38","24.92","191.46","46.0","18.3"
"Roanoke County","85,778","36,121","251.04","0.18","250.87","341.9","144.0"
"Rockbridge County","20,808","9,550","600.98","1.35","599.63","34.7","15.9"
"Rockingham County","67,725","27,328","853.29","2.14","851.15","79.6","32.1"
"Russell County","30,308","13,191","476.77","2.11","474.66","63.9","27.8"
"Scott County","23,403","11,355","538.63","2.05","536.58","43.6","21.2"
"Shenandoah County","35,075","16,709","512.53","0.32","512.20","68.5","32.6"
"Smyth County","33,081","15,111","452.31","0.22","452.09","73.2","33.4"
"Southampton County","17,482","7,058","602.35","2.80","599.56","29.2","11.8"
"Spotsylvania County","90,395","33,329","412.27","11.41","400.86","225.5","83.1"
"Stafford County","92,446","31,405","279.95","9.59","270.35","341.9","116.2"
"Surry County","6,829","3,294","310.31","31.22","279.09","24.5","11.8"
"Sussex County","12,504","4,653","492.83","2.10","490.73","25.5","9.5"
"Tazewell County","44,598","20,390","519.89","0.15","519.74","85.8","39.2"
"Warren County","31,584","13,299","216.32","2.63","213.70","147.8","62.2"
"Washington County","51,103","22,985","565.98","3.12","562.86","90.8","40.8"
"Westmoreland County","16,718","9,286","252.64","23.46","229.18","72.9","40.5"
"Wise County","40,123","17,792","405.22","1.18","404.04","99.3","44.0"
"Wythe County","27,599","12,744","464.62","1.37","463.24","59.6","27.5"
"York County","56,297","20,701","215.52","109.87","105.65","532.9","195.9"
"Alexandria city","128,283","64,251","15.41","0.23","15.18","8,452.0","4,233.2"
"Bedford city","6,299","2,702","6.90","0.01","6.89","914.5","392.3"
"Bristol city","17,367","8,469","13.16","0.27","12.90","1,346.4","656.6"
"Buena Vista city","6,349","2,716","6.83","0.00","6.83","929.5","397.6"
"Charlottesville city","45,049","17,591","10.26","0.00","10.26","4,389.7","1,714.1"
"Chesapeake city","199,184","72,672","350.90","10.18","340.72","584.6","213.3"
"Clifton Forge city","4,289","2,069","3.10","0.00","3.09","1,387.5","669.3"
"Colonial Heights city","16,897","7,340","7.79","0.31","7.48","2,260.3","981.9"
"Covington city","6,303","3,195","5.67","0.00","5.67","1,111.3","563.3"
"Danville city","48,411","23,108","43.94","0.88","43.06","1,124.2","536.6"
"Emporia city","5,665","2,412","6.97","0.07","6.89","821.9","349.9"
"Fairfax city","21,498","8,204","6.31","0.00","6.31","3,406.9","1,300.1"
"Falls Church city","10,377","4,725","1.99","0.00","1.99","5,225.8","2,379.5"
"Franklin city","8,346","3,767","8.40","0.05","8.35","999.2","451.0"
"Fredericksburg city","19,279","8,888","10.52","0.00","10.52","1,833.0","845.0"
"Galax city","6,837","3,217","8.23","0.00","8.23","830.9","391.0"
"Hampton city","146,437","57,311","136.23","84.45","51.78","2,828.0","1,106.8"
"Harrisonburg city","40,468","13,689","17.59","0.03","17.56","2,304.4","779.5"
"Hopewell city","22,354","9,749","10.82","0.58","10.24","2,182.3","951.7"
"Lexington city","6,867","2,376","2.49","0.00","2.49","2,753.8","952.8"
"Lynchburg city","65,269","27,640","49.76","0.37","49.39","1,321.5","559.6"
"Manassas city","35,135","12,114","9.96","0.02","9.93","3,537.0","1,219.5"
"Manassas Park city","10,290","3,365","2.49","0.00","2.49","4,129.0","1,350.3"
"Martinsville city","15,416","7,249","11.01","0.05","10.96","1,407.1","661.7"
"Newport News city","180,150","74,117","119.05","50.76","68.29","2,637.9","1,085.3"
"Norfolk city","234,403","94,416","96.30","42.58","53.73","4,362.8","1,757.3"
"Norton city","3,904","1,946","7.53","0.00","7.53","518.5","258.4"
"Petersburg city","33,740","15,955","23.19","0.30","22.88","1,474.6","697.3"
"Poquoson city","11,566","4,300","78.43","62.91","15.52","745.4","277.1"
"Portsmouth city","100,565","41,605","46.62","13.46","33.16","3,032.7","1,254.7"
"Radford city","15,859","6,137","10.19","0.37","9.82","1,615.2","625.0"
"Richmond city","197,790","92,282","62.55","2.48","60.07","3,292.6","1,536.2"
"Roanoke city","94,911","45,257","42.91","0.03","42.88","2,213.2","1,055.3"
"Salem city","24,747","10,403","14.59","0.00","14.59","1,696.4","713.1"
"Staunton city","23,853","10,427","19.71","0.00","19.71","1,210.3","529.1"
"Suffolk city","63,677","24,704","429.07","29.05","400.02","159.2","61.8"
"Virginia Beach city","425,257","162,277","497.33","249.03","248.29","1,712.7","653.6"
"Waynesboro city","19,520","8,863","15.38","0.02","15.36","1,270.8","577.0"
"Williamsburg city","11,998","3,880","8.67","0.13","8.54","1,404.1","454.1"
"Winchester city","23,585","10,587","9.33","0.00","9.33","2,526.7","1,134.2"
" "," "," "," "," "," "," "," "
"Washington","5,894,121","2,451,075","71,299.64","4,755.58","66,544.06","88.6","36.8"
"Adams County","16,428","5,773","1,929.69","4.73","1,924.96","8.5","3.0"
"Asotin County","20,551","9,111","640.69","5.34","635.34","32.3","14.3"
"Benton County","142,475","55,963","1,760.12","57.03","1,703.09","83.7","32.9"
"Chelan County","66,616","30,407","2,993.62","72.25","2,921.37","22.8","10.4"
"Clallam County","64,525","30,683","2,670.34","930.89","1,739.45","37.1","17.6"
"Clark County","345,238","134,030","656.22","27.99","628.22","549.5","213.3"
"Columbia County","4,064","2,018","873.53","4.71","868.81","4.7","2.3"
"Cowlitz County","92,948","38,624","1,166.33","27.69","1,138.64","81.6","33.9"
"Douglas County","32,603","12,944","1,848.69","28.17","1,820.53","17.9","7.1"
"Ferry County","7,260","3,775","2,257.46","53.48","2,203.98","3.3","1.7"
"Franklin County","49,347","16,084","1,265.35","22.95","1,242.40","39.7","12.9"
"Garfield County","2,397","1,288","718.19","7.64","710.55","3.4","1.8"
"Grant County","74,698","29,081","2,791.29","110.23","2,681.06","27.9","10.8"
"Grays Harbor County","67,194","32,489","2,224.44","307.55","1,916.89","35.1","16.9"
"Island County","71,558","32,378","517.39","308.95","208.43","343.3","155.3"
"Jefferson County","25,953","14,144","2,183.52","369.29","1,814.23","14.3","7.8"
"King County","1,737,034","742,237","2,306.53","180.48","2,126.04","817.0","349.1"
"Kitsap County","231,969","92,644","565.98","170.01","395.97","585.8","234.0"
"Kittitas County","33,362","16,475","2,333.11","35.93","2,297.19","14.5","7.2"
"Klickitat County","19,161","8,633","1,904.18","31.80","1,872.37","10.2","4.6"
"Lewis County","68,600","29,585","2,436.26","28.63","2,407.64","28.5","12.3"
"Lincoln County","10,184","5,298","2,339.71","28.51","2,311.21","4.4","2.3"
"Mason County","49,405","25,515","1,051.03","89.97","961.06","51.4","26.5"
"Okanogan County","39,564","19,085","5,315.16","47.09","5,268.07","7.5","3.6"
"Pacific County","20,984","13,991","1,223.50","290.52","932.97","22.5","15.0"
"Pend Oreille County","11,732","6,608","1,425.32","25.05","1,400.27","8.4","4.7"
"Pierce County","700,820","277,060","1,806.50","127.58","1,678.91","417.4","165.0"
"San Juan County","14,077","9,752","621.07","446.15","174.92","80.5","55.8"
"Skagit County","102,979","42,681","1,920.47","185.33","1,735.14","59.3","24.6"
"Skamania County","9,872","4,576","1,683.86","27.42","1,656.44","6.0","2.8"
"Snohomish County","606,024","236,205","2,196.41","107.35","2,089.06","290.1","113.1"
"Spokane County","417,939","175,005","1,780.72","17.09","1,763.64","237.0","99.2"
"Stevens County","40,066","17,599","2,540.64","62.34","2,478.30","16.2","7.1"
"Thurston County","207,355","86,652","773.64","46.62","727.02","285.2","119.2"
