id	freq	dec_entity	alpha_entity	scr_code	pl_name
750	0000000008	&#750;	&#750;	(Symbols)	_sym
751	0000000009	&#751;	&#751;	(Symbols)	_sym
752	0000000001	&#752;	&#752;	(Symbols)	_sym
755	0000000033	&#755;	&#755;	(Symbols)	_sym
757	0000000007	&#757;	&#757;	(Symbols)	_sym
759	0000000002	&#759;	&#759;	(Symbols)	_sym
761	0000000004	&#761;	&#761;	(Symbols)	_sym
763	0000000048	&#763;	&#763;	(Symbols)	_sym
764	0000000003	&#764;	&#764;	(Symbols)	_sym
766	0000000017	&#766;	&#766;	(Symbols)	_sym
768	0000000480	&#768;	&#768;	(Diacriticals)	_dia
769	0000000692	&#769;	&#769;	(Diacriticals)	_dia
770	0000000030	&#770;	&#770;	(Diacriticals)	_dia
771	0000000479	&#771;	&#771;	(Diacriticals)	_dia
772	0000000021	&#772;	&#772;	(Diacriticals)	_dia
773	0000000266	&#773;	&#773;	(Diacriticals)	_dia
774	0000000009	&#774;	&#774;	(Diacriticals)	_dia
776	0000000030	&#776;	&#776;	(Diacriticals)	_dia
777	0000000236	&#777;	&#777;	(Diacriticals)	_dia
778	0000000017	&#778;	&#778;	(Diacriticals)	_dia
779	0000000019	&#779;	&#779;	(Diacriticals)	_dia
780	0000000017	&#780;	&#780;	(Diacriticals)	_dia
781	0000000027	&#781;	&#781;	(Diacriticals)	_dia
782	0000000020	&#782;	&#782;	(Diacriticals)	_dia
783	0000000024	&#783;	&#783;	(Diacriticals)	_dia
784	0000000013	&#784;	&#784;	(Diacriticals)	_dia
785	0000000010	&#785;	&#785;	(Diacriticals)	_dia
786	0000000012	&#786;	&#786;	(Diacriticals)	_dia
787	0000000012	&#787;	&#787;	(Diacriticals)	_dia
788	0000000012	&#788;	&#788;	(Diacriticals)	_dia
789	0000000012	&#789;	&#789;	(Diacriticals)	_dia
790	0000000006	&#790;	&#790;	(Diacriticals)	_dia
791	0000000010	&#791;	&#791;	(Diacriticals)	_dia
792	0000000021	&#792;	&#792;	(Diacriticals)	_dia
793	0000000027	&#793;	&#793;	(Diacriticals)	_dia
794	0000000011	&#794;	&#794;	(Diacriticals)	_dia
795	0000000009	&#795;	&#795;	(Diacriticals)	_dia
796	0000000016	&#796;	&#796;	(Diacriticals)	_dia
797	0000000020	&#797;	&#797;	(Diacriticals)	_dia
798	0000000027	&#798;	&#798;	(Diacriticals)	_dia
799	0000000020	&#799;	&#799;	(Diacriticals)	_dia
800	0000000014	&#800;	&#800;	(Diacriticals)	_dia
801	0000000471	&#801;	&#801;	(Diacriticals)	_dia
802	0000000006	&#802;	&#802;	(Diacriticals)	_dia
803	0000000427	&#803;	&#803;	(Diacriticals)	_dia
804	0000000007	&#804;	&#804;	(Diacriticals)	_dia
805	0000000014	&#805;	&#805;	(Diacriticals)	_dia
807	0000000009	&#807;	&#807;	(Diacriticals)	_dia
808	0000000011	&#808;	&#808;	(Diacriticals)	_dia
809	0000000008	&#809;	&#809;	(Diacriticals)	_dia
810	0000000030	&#810;	&#810;	(Diacriticals)	_dia
811	0000000004	&#811;	&#811;	(Diacriticals)	_dia
812	0000000016	&#812;	&#812;	(Diacriticals)	_dia
814	0000000304	&#814;	&#814;	(Diacriticals)	_dia
815	0000000159	&#815;	&#815;	(Diacriticals)	_dia
816	0000000007	&#816;	&#816;	(Diacriticals)	_dia
817	0000000001	&#817;	&#817;	(Diacriticals)	_dia
818	0000000471	&#818;	&#818;	(Diacriticals)	_dia
819	0000000003	&#819;	&#819;	(Diacriticals)	_dia
820	0000000149	&#820;	&#820;	(Diacriticals)	_dia
821	0000000034	&#821;	&#821;	(Diacriticals)	_dia
822	0000000032	&#822;	&#822;	(Diacriticals)	_dia
823	0000000002	&#823;	&#823;	(Diacriticals)	_dia
824	0000000005	&#824;	&#824;	(Diacriticals)	_dia
825	0000000002	&#825;	&#825;	(Diacriticals)	_dia
826	0000000013	&#826;	&#826;	(Diacriticals)	_dia
827	0000000012	&#827;	&#827;	(Diacriticals)	_dia
828	0000000013	&#828;	&#828;	(Diacriticals)	_dia
829	0000000011	&#829;	&#829;	(Diacriticals)	_dia
830	0000000100	&#830;	&#830;	(Diacriticals)	_dia
831	0000000163	&#831;	&#831;	(Diacriticals)	_dia
833	0000000002	&#833;	&#833;	(Diacriticals)	_dia
834	0000000004	&#834;	&#834;	(Diacriticals)	_dia
838	0000000001	&#838;	&#838;	(Diacriticals)	_dia
839	0000000023	&#839;	&#839;	(Diacriticals)	_dia
842	0000000003	&#842;	&#842;	(Diacriticals)	_dia
844	0000000058	&#844;	&#844;	(Diacriticals)	_dia
845	0000000002	&#845;	&#845;	(Diacriticals)	_dia
847	0000000001	&#847;	&#847;	(Diacriticals)	_dia
849	0000000001	&#849;	&#849;	(Diacriticals)	_dia
855	0000000001	&#855;	&#855;	(Diacriticals)	_dia
860	0000000011	&#860;	&#860;	(Diacriticals)	_dia
861	0000000077	&#861;	&#861;	(Diacriticals)	_dia
862	0000000002	&#862;	&#862;	(Diacriticals)	_dia
863	0000000010	&#863;	&#863;	(Diacriticals)	_dia
865	0000000555	&#865;	&#865;	(Diacriticals)	_dia
866	0000000002	&#866;	&#866;	(Diacriticals)	_dia
867	0000000004	&#867;	&#867;	(Diacriticals)	_dia
868	0000000002	&#868;	&#868;	(Diacriticals)	_dia
869	0000000002	&#869;	&#869;	(Diacriticals)	_dia
870	0000000002	&#870;	&#870;	(Diacriticals)	_dia
871	0000000001	&#871;	&#871;	(Diacriticals)	_dia
872	0000000005	&#872;	&#872;	(Diacriticals)	_dia
873	0000000002	&#873;	&#873;	(Diacriticals)	_dia
876	0000000003	&#876;	&#876;	(Diacriticals)	_dia
878	0000000002	&#878;	&#878;	(Diacriticals)	_dia
880	0000000001	&#880;	&#880;	Greek	Grek
881	0000000003	&#881;	&#881;	Greek	Grek
882	0000000001	&#882;	&#882;	Greek	Grek
883	0000000003	&#883;	&#883;	Greek	Grek
884	0000000003	&#884;	&#884;	Greek	Grek
886	0000000006	&#886;	&#886;	Greek	Grek
887	0000000006	&#887;	&#887;	Greek	Grek
888	0000000001	&#888;	&#888;	Grek	Greek and Coptic
889	0000000005	&#889;	&#889;	Grek	Greek and Coptic
890	0000000002	&#890;	&#890;	Greek	Grek
891	0000000008	&#891;	&#891;	Greek	Grek
892	0000000004	&#892;	&#892;	Greek	Grek
893	0000000001	&#893;	&#893;	Greek	Grek
894	0000000007	&#894;	&#894;	Greek	Grek
898	0000000005	&#898;	&#898;	Grek	Greek and Coptic
899	0000000001	&#899;	&#899;	Grek	Greek and Coptic
900	0000000093	&#900;	&#900;	Greek	Grek
901	0000000003	&#901;	&#901;	Greek	Grek
902	0000000683	&#902;	&#902;	Greek	Grek
903	0000000006	&#903;	&#903;	Greek	Grek
904	0000001227	&#904;	&#904;	Greek	Grek
905	0000000138	&#905;	&#905;	Greek	Grek
906	0000000100	&#906;	&#906;	Greek	Grek
907	0000000001	&#907;	&#907;	Grek	Greek and Coptic
908	0000000569	&#908;	&#908;	Greek	Grek
910	0000000014	&#910;	&#910;	Greek	Grek
911	0000000027	&#911;	&#911;	Greek	Grek
912	0000000162	&#912;	&#912;	Greek	Grek
913	0000013262	&#913;	&Alpha;	Greek	Grek
914	0000002021	&#914;	&Beta;	Greek	Grek
915	0000003169	&#915;	&Gamma;	Greek	Grek
916	0000003928	&#916;	&Delta;	Greek	Grek
917	0000009204	&#917;	&Epsilon;	Greek	Grek
918	0000000565	&#918;	&Zeta;	Greek	Grek
919	0000003782	&#919;	&Eta;	Greek	Grek
920	0000002600	&#920;	&Theta;	Greek	Grek
921	0000004042	&#921;	&Iota;	Greek	Grek
922	0000008095	&#922;	&Kappa;	Greek	Grek
923	0000003098	&#923;	&Lambda;	Greek	Grek
924	0000006548	&#924;	&Mu;	Greek	Grek
925	0000004455	&#925;	&Nu;	Greek	Grek
926	0000000711	&#926;	&Xi;	Greek	Grek
927	0000007255	&#927;	&Omicron;	Greek	Grek
928	0000008444	&#928;	&Pi;	Greek	Grek
929	0000002239	&#929;	&Rho;	Greek	Grek
930	0000000012	&#930;	&#930;	Grek	Greek and Coptic
931	0000013684	&#931;	&Sigma;	Greek	Grek
932	0000008030	&#932;	&Tau;	Greek	Grek
933	0000001820	&#933;	&Upsilon;	Greek	Grek
934	0000001985	&#934;	&Phi;	Greek	Grek
935	0000002873	&#935;	&Chi;	Greek	Grek
936	0000000400	&#936;	&Psi;	Greek	Grek
937	0000002327	&#937;	&Omega;	Greek	Grek
938	0000000130	&#938;	&#938;	Greek	Grek
939	0000000010	&#939;	&#939;	Greek	Grek
940	0000043007	&#940;	&#940;	Greek	Grek
941	0000034190	&#941;	&#941;	Greek	Grek
942	0000019969	&#942;	&#942;	Greek	Grek
943	0000041400	&#943;	&#943;	Greek	Grek
944	0000000011	&#944;	&#944;	Greek	Grek
945	0000191585	&#945;	&alpha;	Greek	Grek
946	0000027436	&#946;	&beta;	Greek	Grek
947	0000032269	&#947;	&gamma;	Greek	Grek
948	0000027651	&#948;	&delta;	Greek	Grek
949	0000126115	&#949;	&epsilon;	Greek	Grek
950	0000011132	&#950;	&zeta;	Greek	Grek
951	0000059226	&#951;	&eta;	Greek	Grek
952	0000017761	&#952;	&theta;	Greek	Grek
953	0000128242	&#953;	&iota;	Greek	Grek
954	0000066173	&#954;	&kappa;	Greek	Grek
955	0000060188	&#955;	&lambda;	Greek	Grek
956	0000062631	&#956;	&mu;	Greek	Grek
957	0000109490	&#957;	&nu;	Greek	Grek
958	0000008089	&#958;	&xi;	Greek	Grek
959	0000140629	&#959;	&omicron;	Greek	Grek
960	0000065550	&#960;	&pi;	Greek	Grek
961	0000078488	&#961;	&rho;	Greek	Grek
962	0000053791	&#962;	&sigmaf;	Greek	Grek
963	0000076516	&#963;	&sigma;	Greek	Grek
964	0000131131	&#964;	&tau;	Greek	Grek
965	0000056642	&#965;	&upsilon;	Greek	Grek
966	0000015242	&#966;	&phi;	Greek	Grek
967	0000022671	&#967;	&chi;	Greek	Grek
968	0000003155	&#968;	&psi;	Greek	Grek
969	0000105645	&#969;	&omega;	Greek	Grek
970	0000000794	&#970;	&#970;	Greek	Grek
971	0000000065	&#971;	&#971;	Greek	Grek
972	0000034464	&#972;	&#972;	Greek	Grek
973	0000016085	&#973;	&#973;	Greek	Grek
974	0000011873	&#974;	&#974;	Greek	Grek
975	0000000009	&#975;	&#975;	Greek	Grek
976	0000000002	&#976;	&#976;	Greek	Grek
977	0000000002	&#977;	&thetasym;	Greek	Grek
978	0000000005	&#978;	&upsih;	Greek	Grek
981	0000000002	&#981;	&#981;	Greek	Grek
982	0000000005	&#982;	&piv;	Greek	Grek
986	0000000001	&#986;	&#986;	Greek	Grek
987	0000000001	&#987;	&#987;	Greek	Grek
989	0000000002	&#989;	&#989;	Greek	Grek
990	0000000001	&#990;	&#990;	Greek	Grek
991	0000000008	&#991;	&#991;	Greek	Grek
992	0000000004	&#992;	&#992;	Greek	Grek
993	0000000003	&#993;	&#993;	Greek	Grek
994	0000000007	&#994;	&#994;	Greek	Grek
995	0000000004	&#995;	&#995;	Greek	Grek
996	0000000002	&#996;	&#996;	Greek	Grek
997	0000000003	&#997;	&#997;	Greek	Grek
998	0000000001	&#998;	&#998;	Greek	Grek
999	0000000003	&#999;	&#999;	Greek	Grek
1000	0000000005	&#1000;	&#1000;	Greek	Grek
1001	0000000004	&#1001;	&#1001;	Greek	Grek
1002	0000000003	&#1002;	&#1002;	Greek	Grek
1003	0000000002	&#1003;	&#1003;	Greek	Grek
1004	0000000002	&#1004;	&#1004;	Greek	Grek
1005	0000000004	&#1005;	&#1005;	Greek	Grek
1006	0000000006	&#1006;	&#1006;	Greek	Grek
1007	0000000004	&#1007;	&#1007;	Greek	Grek
1008	0000000003	&#1008;	&#1008;	Greek	Grek
1009	0000000003	&#1009;	&#1009;	Greek	Grek
1010	0000000001	&#1010;	&#1010;	Greek	Grek
1011	0000000002	&#1011;	&#1011;	Greek	Grek
1012	0000000001	&#1012;	&#1012;	Greek	Grek
1013	0000000001	&#1013;	&#1013;	Greek	Grek
1015	0000000004	&#1015;	&#1015;	Greek	Grek
1018	0000000008	&#1018;	&#1018;	Greek	Grek
1019	0000000001	&#1019;	&#1019;	Greek	Grek
1020	0000000004	&#1020;	&#1020;	Greek	Grek
1021	0000000009	&#1021;	&#1021;	Greek	Grek
1024	0000000002	&#1024;	&#1024;	Cyrillic	Cyrl
1025	0000000196	&#1025;	&#1025;	Cyrillic	Cyrl
1026	0000000031	&#1026;	&#1026;	Cyrillic	Cyrl
1027	0000000006	&#1027;	&#1027;	Cyrillic	Cyrl
1028	0000000201	&#1028;	&#1028;	Cyrillic	Cyrl
1029	0000000008	&#1029;	&#1029;	Cyrillic	Cyrl
1030	0000000212	&#1030;	&#1030;	Cyrillic	Cyrl
1031	0000000020	&#1031;	&#1031;	Cyrillic	Cyrl
1032	0000000075	&#1032;	&#1032;	Cyrillic	Cyrl
1033	0000000008	&#1033;	&#1033;	Cyrillic	Cyrl
1034	0000000006	&#1034;	&#1034;	Cyrillic	Cyrl
1035	0000000006	&#1035;	&#1035;	Cyrillic	Cyrl
1036	0000000026	&#1036;	&#1036;	Cyrillic	Cyrl
1038	0000000017	&#1038;	&#1038;	Cyrillic	Cyrl
1039	0000000035	&#1039;	&#1039;	Cyrillic	Cyrl
1040	0000016636	&#1040;	&#1040;	Cyrillic	Cyrl
1041	0000008468	&#1041;	&#1041;	Cyrillic	Cyrl
1042	0000018633	&#1042;	&#1042;	Cyrillic	Cyrl
1043	0000007159	&#1043;	&#1043;	Cyrillic	Cyrl
1044	0000030605	&#1044;	&#1044;	Cyrillic	Cyrl
1045	0000006291	&#1045;	&#1045;	Cyrillic	Cyrl
1046	0000002392	&#1046;	&#1046;	Cyrillic	Cyrl
1047	0000006182	&#1047;	&#1047;	Cyrillic	Cyrl
1048	0000010235	&#1048;	&#1048;	Cyrillic	Cyrl
1049	0000000652	&#1049;	&#1049;	Cyrillic	Cyrl
1050	0000014873	&#1050;	&#1050;	Cyrillic	Cyrl
1051	0000004761	&#1051;	&#1051;	Cyrillic	Cyrl
1052	0000012534	&#1052;	&#1052;	Cyrillic	Cyrl
1053	0000020036	&#1053;	&#1053;	Cyrillic	Cyrl
1054	0000013382	&#1054;	&#1054;	Cyrillic	Cyrl
1055	0000021525	&#1055;	&#1055;	Cyrillic	Cyrl
1056	0000009593	&#1056;	&#1056;	Cyrillic	Cyrl
1057	0000020364	&#1057;	&#1057;	Cyrillic	Cyrl
1058	0000011702	&#1058;	&#1058;	Cyrillic	Cyrl
1059	0000007912	&#1059;	&#1059;	Cyrillic	Cyrl
1060	0000003480	&#1060;	&#1060;	Cyrillic	Cyrl
1061	0000004760	&#1061;	&#1061;	Cyrillic	Cyrl
1062	0000002043	&#1062;	&#1062;	Cyrillic	Cyrl
1063	0000004683	&#1063;	&#1063;	Cyrillic	Cyrl
1064	0000001883	&#1064;	&#1064;	Cyrillic	Cyrl
1065	0000000390	&#1065;	&#1065;	Cyrillic	Cyrl
1066	0000000082	&#1066;	&#1066;	Cyrillic	Cyrl
1067	0000000593	&#1067;	&#1067;	Cyrillic	Cyrl
1068	0000000483	&#1068;	&#1068;	Cyrillic	Cyrl
1069	0000003195	&#1069;	&#1069;	Cyrillic	Cyrl
1070	0000001100	&#1070;	&#1070;	Cyrillic	Cyrl
1071	0000005800	&#1071;	&#1071;	Cyrillic	Cyrl
1072	0000613561	&#1072;	&#1072;	Cyrillic	Cyrl
1073	0000117330	&#1073;	&#1073;	Cyrillic	Cyrl
1074	0000275582	&#1074;	&#1074;	Cyrillic	Cyrl
1075	0000106039	&#1075;	&#1075;	Cyrillic	Cyrl
1076	0000223658	&#1076;	&#1076;	Cyrillic	Cyrl
1077	0000577019	&#1077;	&#1077;	Cyrillic	Cyrl
1078	0000063606	&#1078;	&#1078;	Cyrillic	Cyrl
1079	0000109640	&#1079;	&#1079;	Cyrillic	Cyrl
1080	0000456608	&#1080;	&#1080;	Cyrillic	Cyrl
1081	0000083951	&#1081;	&#1081;	Cyrillic	Cyrl
1082	0000251151	&#1082;	&#1082;	Cyrillic	Cyrl
1083	0000276180	&#1083;	&#1083;	Cyrillic	Cyrl
1084	0000208272	&#1084;	&#1084;	Cyrillic	Cyrl
1085	0000434608	&#1085;	&#1085;	Cyrillic	Cyrl
1086	0000722546	&#1086;	&#1086;	Cyrillic	Cyrl
1087	0000197395	&#1087;	&#1087;	Cyrillic	Cyrl
1088	0000322311	&#1088;	&#1088;	Cyrillic	Cyrl
1089	0000349650	&#1089;	&#1089;	Cyrillic	Cyrl
1090	0000473244	&#1090;	&#1090;	Cyrillic	Cyrl
1091	0000201484	&#1091;	&#1091;	Cyrillic	Cyrl
1092	0000026190	&#1092;	&#1092;	Cyrillic	Cyrl
1093	0000055538	&#1093;	&#1093;	Cyrillic	Cyrl
1094	0000026820	&#1094;	&#1094;	Cyrillic	Cyrl
1095	0000105895	&#1095;	&#1095;	Cyrillic	Cyrl
1096	0000051813	&#1096;	&#1096;	Cyrillic	Cyrl
1097	0000023549	&#1097;	&#1097;	Cyrillic	Cyrl
1098	0000004728	&#1098;	&#1098;	Cyrillic	Cyrl
1099	0000105919	&#1099;	&#1099;	Cyrillic	Cyrl
1100	0000131664	&#1100;	&#1100;	Cyrillic	Cyrl
1101	0000019620	&#1101;	&#1101;	Cyrillic	Cyrl
1102	0000052098	&#1102;	&#1102;	Cyrillic	Cyrl
1103	0000139451	&#1103;	&#1103;	Cyrillic	Cyrl
1104	0000000009	&#1104;	&#1104;	Cyrillic	Cyrl
1105	0000010402	&#1105;	&#1105;	Cyrillic	Cyrl
1106	0000000031	&#1106;	&#1106;	Cyrillic	Cyrl
1107	0000000158	&#1107;	&#1107;	Cyrillic	Cyrl
1108	0000001824	&#1108;	&#1108;	Cyrillic	Cyrl
1109	0000000112	&#1109;	&#1109;	Cyrillic	Cyrl
1110	0000011603	&#1110;	&#1110;	Cyrillic	Cyrl
1111	0000001237	&#1111;	&#1111;	Cyrillic	Cyrl
1112	0000001878	&#1112;	&#1112;	Cyrillic	Cyrl
1113	0000000072	&#1113;	&#1113;	Cyrillic	Cyrl
1114	0000000278	&#1114;	&#1114;	Cyrillic	Cyrl
1115	0000000030	&#1115;	&#1115;	Cyrillic	Cyrl
1116	0000000414	&#1116;	&#1116;	Cyrillic	Cyrl
1118	0000000137	&#1118;	&#1118;	Cyrillic	Cyrl
1119	0000000058	&#1119;	&#1119;	Cyrillic	Cyrl
1120	0000000022	&#1120;	&#1120;	Cyrillic	Cyrl
1121	0000000003	&#1121;	&#1121;	Cyrillic	Cyrl
1122	0000000001	&#1122;	&#1122;	Cyrillic	Cyrl
1123	0000000008	&#1123;	&#1123;	Cyrillic	Cyrl
1124	0000000002	&#1124;	&#1124;	Cyrillic	Cyrl
1125	0000000001	&#1125;	&#1125;	Cyrillic	Cyrl
1126	0000000001	&#1126;	&#1126;	Cyrillic	Cyrl
1127	0000000007	&#1127;	&#1127;	Cyrillic	Cyrl
1132	0000000001	&#1132;	&#1132;	Cyrillic	Cyrl
1134	0000000002	&#1134;	&#1134;	Cyrillic	Cyrl
1135	0000000056	&#1135;	&#1135;	Cyrillic	Cyrl
1136	0000000002	&#1136;	&#1136;	Cyrillic	Cyrl
1138	0000000001	&#1138;	&#1138;	Cyrillic	Cyrl
1139	0000000001	&#1139;	&#1139;	Cyrillic	Cyrl
1141	0000000002	&#1141;	&#1141;	Cyrillic	Cyrl
1144	0000000001	&#1144;	&#1144;	Cyrillic	Cyrl
1145	0000000013	&#1145;	&#1145;	Cyrillic	Cyrl
1148	0000000002	&#1148;	&#1148;	Cyrillic	Cyrl
1150	0000000002	&#1150;	&#1150;	Cyrillic	Cyrl
1152	0000000001	&#1152;	&#1152;	Cyrillic	Cyrl
1154	0000000001	&#1154;	&#1154;	Cyrillic	Cyrl
1156	0000000001	&#1156;	&#1156;	Cyrillic	Cyrl
1160	0000000046	&#1160;	&#1160;	Cyrillic	Cyrl
1161	0000000118	&#1161;	&#1161;	Cyrillic	Cyrl
1168	0000000022	&#1168;	&#1168;	Cyrillic	Cyrl
1169	0000000036	&#1169;	&#1169;	Cyrillic	Cyrl
1170	0000000020	&#1170;	&#1170;	Cyrillic	Cyrl
1171	0000000023	&#1171;	&#1171;	Cyrillic	Cyrl
1173	0000000003	&#1173;	&#1173;	Cyrillic	Cyrl
1174	0000000022	&#1174;	&#1174;	Cyrillic	Cyrl
1178	0000000018	&#1178;	&#1178;	Cyrillic	Cyrl
1179	0000000121	&#1179;	&#1179;	Cyrillic	Cyrl
1185	0000000002	&#1185;	&#1185;	Cyrillic	Cyrl
1187	0000000010	&#1187;	&#1187;	Cyrillic	Cyrl
1191	0000000002	&#1191;	&#1191;	Cyrillic	Cyrl
1193	0000000001	&#1193;	&#1193;	Cyrillic	Cyrl
1194	0000000012	&#1194;	&#1194;	Cyrillic	Cyrl
1195	0000000003	&#1195;	&#1195;	Cyrillic	Cyrl
1198	0000000002	&#1198;	&#1198;	Cyrillic	Cyrl
1199	0000000069	&#1199;	&#1199;	Cyrillic	Cyrl
1201	0000000004	&#1201;	&#1201;	Cyrillic	Cyrl
1202	0000000020	&#1202;	&#1202;	Cyrillic	Cyrl
1203	0000000132	&#1203;	&#1203;	Cyrillic	Cyrl
1205	0000000046	&#1205;	&#1205;	Cyrillic	Cyrl
1206	0000000001	&#1206;	&#1206;	Cyrillic	Cyrl
1209	0000000002	&#1209;	&#1209;	Cyrillic	Cyrl
1210	0000000001	&#1210;	&#1210;	Cyrillic	Cyrl
1211	0000000046	&#1211;	&#1211;	Cyrillic	Cyrl
1212	0000000003	&#1212;	&#1212;	Cyrillic	Cyrl
1213	0000000004	&#1213;	&#1213;	Cyrillic	Cyrl
1214	0000000002	&#1214;	&#1214;	Cyrillic	Cyrl
1216	0000000001	&#1216;	&#1216;	Cyrillic	Cyrl
1218	0000000004	&#1218;	&#1218;	Cyrillic	Cyrl
1228	0000000022	&#1228;	&#1228;	Cyrillic	Cyrl
1230	0000000001	&#1230;	&#1230;	Cyrillic	Cyrl
1234	0000000001	&#1234;	&#1234;	Cyrillic	Cyrl
1241	0000000033	&#1241;	&#1241;	Cyrillic	Cyrl
1242	0000000001	&#1242;	&#1242;	Cyrillic	Cyrl
1244	0000000026	&#1244;	&#1244;	Cyrillic	Cyrl
1250	0000000001	&#1250;	&#1250;	Cyrillic	Cyrl
1251	0000000003	&#1251;	&#1251;	Cyrillic	Cyrl
1254	0000000001	&#1254;	&#1254;	Cyrillic	Cyrl
1255	0000000001	&#1255;	&#1255;	Cyrillic	Cyrl
1256	0000000002	&#1256;	&#1256;	Cyrillic	Cyrl
1257	0000000031	&#1257;	&#1257;	Cyrillic	Cyrl
1258	0000000002	&#1258;	&#1258;	Cyrillic	Cyrl
1261	0000000002	&#1261;	&#1261;	Cyrillic	Cyrl
1269	0000000005	&#1269;	&#1269;	Cyrillic	Cyrl
1274	0000000002	&#1274;	&#1274;	Cyrillic	Cyrl
1275	0000000005	&#1275;	&#1275;	Cyrillic	Cyrl
1276	0000000003	&#1276;	&#1276;	Cyrillic	Cyrl
1277	0000000001	&#1277;	&#1277;	Cyrillic	Cyrl
1278	0000000005	&#1278;	&#1278;	Cyrillic	Cyrl
1279	0000000002	&#1279;	&#1279;	Cyrillic	Cyrl
1280	0000000008	&#1280;	&#1280;	Cyrillic	Cyrl
1282	0000000017	&#1282;	&#1282;	Cyrillic	Cyrl
1284	0000000416	&#1284;	&#1284;	Cyrillic	Cyrl
1285	0000000001	&#1285;	&#1285;	Cyrillic	Cyrl
1289	0000000011	&#1289;	&#1289;	Cyrillic	Cyrl
1294	0000000029	&#1294;	&#1294;	Cyrillic	Cyrl
1295	0000000001	&#1295;	&#1295;	Cyrillic	Cyrl
1296	0000000002	&#1296;	&#1296;	Cyrillic	Cyrl
1297	0000000002	&#1297;	&#1297;	Cyrillic	Cyrl
1298	0000000028	&#1298;	&#1298;	Cyrillic	Cyrl
1299	0000000002	&#1299;	&#1299;	Cyrillic	Cyrl
1300	0000000002	&#1300;	&#1300;	Cyrillic	Cyrl
1301	0000000001	&#1301;	&#1301;	Cyrillic	Cyrl
1302	0000000001	&#1302;	&#1302;	Cyrillic	Cyrl
1303	0000000001	&#1303;	&#1303;	Cyrillic	Cyrl
1304	0000000001	&#1304;	&#1304;	Cyrillic	Cyrl
1305	0000000001	&#1305;	&#1305;	Cyrillic	Cyrl
1306	0000000001	&#1306;	&#1306;	Cyrillic	Cyrl
1307	0000000001	&#1307;	&#1307;	Cyrillic	Cyrl
1308	0000000001	&#1308;	&#1308;	Cyrillic	Cyrl
1309	0000000001	&#1309;	&#1309;	Cyrillic	Cyrl
1310	0000000001	&#1310;	&#1310;	Cyrillic	Cyrl
1311	0000000001	&#1311;	&#1311;	Cyrillic	Cyrl
1312	0000000001	&#1312;	&#1312;	Cyrillic	Cyrl
1313	0000000001	&#1313;	&#1313;	Cyrillic	Cyrl
1314	0000000001	&#1314;	&#1314;	Cyrillic	Cyrl
1315	0000000001	&#1315;	&#1315;	Cyrillic	Cyrl
1316	0000000002	&#1316;	&#1316;	Cyrl	Cyrillic Supplement
1317	0000000001	&#1317;	&#1317;	Cyrl	Cyrillic Supplement
1318	0000000001	&#1318;	&#1318;	Cyrl	Cyrillic Supplement
1319	0000000001	&#1319;	&#1319;	Cyrl	Cyrillic Supplement
1320	0000000001	&#1320;	&#1320;	Cyrl	Cyrillic Supplement
1321	0000000001	&#1321;	&#1321;	Cyrl	Cyrillic Supplement
1322	0000000003	&#1322;	&#1322;	Cyrl	Cyrillic Supplement
1323	0000000001	&#1323;	&#1323;	Cyrl	Cyrillic Supplement
1324	0000000001	&#1324;	&#1324;	Cyrl	Cyrillic Supplement
1325	0000000003	&#1325;	&#1325;	Cyrl	Cyrillic Supplement
1326	0000000001	&#1326;	&#1326;	Cyrl	Cyrillic Supplement
1327	0000000001	&#1327;	&#1327;	Cyrl	Cyrillic Supplement
1329	0000000011	&#1329;	&#1329;	Armenian	Armn
1332	0000000004	&#1332;	&#1332;	Armenian	Armn
1333	0000000007	&#1333;	&#1333;	Armenian	Armn
1334	0000000004	&#1334;	&#1334;	Armenian	Armn
1335	0000000003	&#1335;	&#1335;	Armenian	Armn
1337	0000000001	&#1337;	&#1337;	Armenian	Armn
1338	0000000002	&#1338;	&#1338;	Armenian	Armn
1339	0000000006	&#1339;	&#1339;	Armenian	Armn
1340	0000000003	&#1340;	&#1340;	Armenian	Armn
1341	0000000001	&#1341;	&#1341;	Armenian	Armn
1342	0000000006	&#1342;	&#1342;	Armenian	Armn
1343	0000000001	&#1343;	&#1343;	Armenian	Armn
1344	0000000003	&#1344;	&#1344;	Armenian	Armn
1345	0000000008	&#1345;	&#1345;	Armenian	Armn
1346	0000000024	&#1346;	&#1346;	Armenian	Armn
1348	0000000002	&#1348;	&#1348;	Armenian	Armn
1349	0000000007	&#1349;	&#1349;	Armenian	Armn
1350	0000000008	&#1350;	&#1350;	Armenian	Armn
1351	0000000002	&#1351;	&#1351;	Armenian	Armn
1352	0000000003	&#1352;	&#1352;	Armenian	Armn
1356	0000000001	&#1356;	&#1356;	Armenian	Armn
1357	0000000005	&#1357;	&#1357;	Armenian	Armn
1358	0000000002	&#1358;	&#1358;	Armenian	Armn
1359	0000000007	&#1359;	&#1359;	Armenian	Armn
1360	0000000003	&#1360;	&#1360;	Armenian	Armn
1361	0000000001	&#1361;	&#1361;	Armenian	Armn
1362	0000000007	&#1362;	&#1362;	Armenian	Armn
1363	0000000001	&#1363;	&#1363;	Armenian	Armn
1364	0000000002	&#1364;	&#1364;	Armenian	Armn
1365	0000000001	&#1365;	&#1365;	Armenian	Armn
